1147: 731,203,135
1105: 891,1108
841: 778,794,461
842: 848,996,686,39
843: 1052,803
844: 756,1106
1109: 639,1052,1073,1088
1056: 828,340,409,1020
847: 260,1172
848: 842,123,686,1075,109
849: 1023,292,298
850: 832,777,1034
851: 23,853,407
1149: 766,970,1102
853: 851,121
854: 580,94
855: 6,1137,1036,54,806
856: 610,877,128
1054: 334
858: 394,727,247,731
859: 22,425,191,180
860: 975,3,935,1099,693
1018: 498,1101,1092,479
862: 680
863: 60,643,625,1136
864: 10,26,472,798
1146: 1084,1082,338,107,534
866: 139,357,1029,730
867: 526
868: 83,501,199,474
869: 882,189,163,305
870: 72,674,627
1152: 442,330,4
872: 890,894
873: 542
874: 545
875: 370,738,447,323
876: 1021,458,153
877: 856,374,128,587
878: 27,1081,289
879: 201,1024
880: 939,977,964
881: 63,306
882: 869,563,163
1127: 104,426
884: 914,604,832
885: 1009
886: 692,1142
887: 1112,1028,1025,965
888: 513,821
889: 93,1047
890: 1032,918,688,872,49
891: 1105,30,1067
892: 
893: 1027,173
894: 872,75
1053: 552,118,321,974,1045
1073: 606,1088,1109,1052
897: 835,151
898: 294,50,231,355,1043
899: 133,429,466,139
900: 675,126,742
901: 983,956,331
902: 573,654
903: 37,366,462
904: 138,1017,612
905: 313,211,713,34
1044: 68,476,328,23
907: 1142
908: 200,1129
909: 629,552,799
910: 972,1086,924,623
1122: 451,240
912: 473,275,357
913: 606,99,1021,118
914: 604,884,965,569,277
1071: 987,1093,170
1040: 523
917: 780,323,486
918: 1032,890,1084,49,1139
1008: 600,292,452
920: 566,507,1011
921: 697,537,431
922: 1174
923: 365,971,976,1066
924: 562,1125,910,1086,623
925: 463,547,411,750
926: 1159,1176,8,215,746
927: 339,148,735
928: 951,934,495,304
929: 721,1129,953,945
930: 21,1070
931: 15,157,25
932: 392,217
933: 719,284,819
934: 928,495,960,440
935: 310,1031,1099,860,395,693
1166: 602,603
937: 676,229,1012,513
1167: 561,1055,1010
939: 880,377,977
940: 665,1153,207,1103
941: 21,314
942: 145,977,348,377
1039: 682,330,289
944: 477,87,743
945: 929,721,958
946: 567,58,321
947: 450,111,1037,955
948: 348,377,119,220
949: 308,341,283,272
950: 998
951: 928,96,304
952: 491,1144,1138,428,376,517
953: 929,1129
954: 638,452,128
955: 111,793,947
956: 983,648,901
957: 962,113,286
958: 945
959: 129,476
960: 475,15,934,495
961: 758,507,346,559,1174
962: 1079,113,43,957
963: 65,340
964: 460,145,977,880,826
965: 914,604,1028,887
966: 640,199
967: 664,402,481
1013: 574,114,117
969: 154,641,533,415
970: 1102,116,326,1149,381
971: 923,243,1066,1112
972: 910,511
973: 114,245
974: 28,1045,321,1053,552,567
975: 860,169
976: 704,923
977: 145,942,964,880,939
1003: 1134,637,544
1042: 448,706,598,681
980: 264,88,1,371
981: 1104,280,631
982: 565,310,87
983: 194,956,216,11,901
984: 347,780
985: 303,740
986: 307,1132
987: 125,1071,551
1174: 346,922,961
1178: 372,1163,345
990: 2,761,550
991: 500,404,1113,1062,1140
992: 193
993: 444,315,369,57
994: 69
995: 315,10,26,585
996: 842,123
1148: 639,303,337,1088
998: 950
999: 120,1093
1000: 579,1156,1161,794
1001: 567,28,719
1002: 1067,360,1136
1177: 181
