0: 797,76,867,83
261: 260,1012
262: 509,18,94,184
263: 242,782,1042,137,768
264: 717,460,711,88,145,964
265: 925,463
266: 84,619,802,781,138
267: 1063,718,241,100,183
268: 329,636
269: 414,996,91,466
270: 212,396
271: 858,731,247,1026
272: 190,457,831,949
1101: 325,1078,498,102,375
1080: 146,400,862
275: 972,511,623
276: 858,731,203,800
277: 680,862,79,884,683
1102: 766,1069
279: 661,409,611
280: 631,411,561,1000,714
281: 641,294,399,1043,174,1039
282: 695,311,132,150
283: 1022,554,392,715
284: 669,433
285: 1056,901,134,827
286: 962,779,401,957
287: 446,526
288: 206,627,435,7
289: 973,682,4
290: 629,653
291: 380,818
292: 427,819
1052: 1073,843
294: 281,898,1047,399,885,124
295: 992,388,1014
296: 192,829,608
297: 649,259,1083
298: 671,361,198
299: 134,51
300: 356,209,1085
301: 1013,148,685
302: 814,714,1000,908,721,597
303: 985,337,639
304: 96,951
305: 869,17
306: 1057,63,218,9,922
307: 52,1021,364,756,844
308: 32,550,412
309: 480,1007,441,1046
310: 935,1099,395
311: 1092,282,695,132,525
312: 418,459,1090
313: 610,34,905
314: 103,810,142
315: 585
316: 174,488,40,228,656
1049: 728,697,968
318: 508,1077,35,521,811,1012
1070: 633,930,474,1034,403
320: 352,44,1,471,657
321: 913,799
322: 894,718,241,255,353
323: 917,258,370,447,1038
324: 698,358,687,566
325: 498,1101,490,375,451
326: 744,116,970
327: 363,760,219,651
328: 129,959,476
329: 268,938,792
330: 973,114,117
331: 216,952,691,642,727
332: 1081
333: 555,1096,13
334: 112,1054,805
335: 1060,741,734
336: 1071,223
337: 303,985,639,740,986,158
338: 534,1082,532
339: 927
340: 134
341: 797,76,1022
342: 178
1037: 489,497,226,672,747
1103: 635,989,940,1072
345: 588,372
346: 559,578,758,961,507
347: 94,854,1019,82
348: 942,377,24,1009,948
349: 169,527,535
350: 551,113,779,565
351: 412,581,550,990
352: 320,745,373,70,1
353: 742,322,515
1063: 718,267,183
355: 231,183,641,593,100
356: 300,367,1085
357: 248,912,730
358: 250,687,324
359: 889,568,748,434,93
360: 221,49,1067,107
361: 55,745,373,671,298
362: 81,622,836,18
363: 327,881
364: 844,52,307
365: 923
366: 601,903,470
367: 1041,356,1085
368: 173,789,893
369: 516,993
370: 447,323
371: 531,205,980,379
372: 345,588,405
373: 745,361,352,70
374: 954,128,452,877,600
375: 490,1045,102,1061,325,1101
376: 491,29,519,11
377: 942,348,1023,939,948
378: 894,872,241
379: 171,430,205,531,371,445
380: 818,89,291,1094
381: 116,970
382: 754,879,256,495
1077: 318,508,35,1031,741
384: 220,917
1074: 775
386: 732,592,1032
387: 998,950
388: 295,992,19,774,193
1066: 440,243,923
390: 704
391: 37,130,446,548
392: 554,932,402,283,715
393: 855,847
394: 85,858,813,78
395: 425,310,935,257
396: 1064,270
397: 528,1013,189
398: 866,139,510
399: 885,486,1043,281,294
400: 1080,252,51
401: 957,74,286
402: 1025,392,967,715
403: 14,1070,474,810
404: 1092,824,524,695
405: 999,120,372
1075: 109,897,686
407: 853,851,594,121,957
408: 
409: 611,661,279
410: 828,729,963
411: 561,750,925,463,631,280
412: 351,308,550
413: 587,600,512
414: 269,996,842,936,249
415: 122,1002,419,533,420
416: 941,126
417: 536,667
418: 312
419: 968,533,415,122
420: 415,941
421: 965,604,1004,914,569
422: 871,887,607,605,164,823
423: 815,180,214
424: 770,210,931,225
425: 395,191,693,859
426: 875
427: 452,292
428: 549,172,517
429: 64,80,46
430: 573,379,205,717,839
431: 921,537,633,837,501
1084: 1082,918,534,147
433: 284,638,128,1008
434: 568,595,359,93
435: 856,101,1008,288,7
436: 791,692,595,41
437: 137,438,1024,802
438: 137,437,1024,540
439: 828,809
440: 1066,243,475,934,755
441: 13,59,480,309,1046
442: 737
443: 814,597,620
444: 77,492,490,993
445: 720,531,379
446: 548,526,287,130,391
447: 370,323
448: 812,598,681
449: 648,683,914,884,1033,604
450: 947,955
451: 490,325,498,240,516,993
452: 427,374,954,600
453: 235,86,659
454: 249,820,687
455: 
456: 
457: 831,481,272,195
458: 99,986,1021
459: 260,1012,312,1090
460: 717,264,839,964,826
461: 794
462: 217,932,1025
463: 841,778,265,925,411,631
1067: 30,360
465: 105
466: 91,133,269,127
467: 806,855,847,848
1079: 186,476
469: 971,965,1004
470: 493,817,654,366,601
471: 711,660,320,44
472: 798
473: 562,912,623
474: 633,1070,501,403
475: 960,755,440
476: 959,23,1079,186,328
477: 779,982,565,944,87
478: 485,987,125
479: 1092,1078,498,525,689
480: 309,1007,131,13,441
481: 707,457,967,195
482: 1076,1094,705,140
483: 50,124,1047,259
484: 663
485: 478,125,230,514
486: 399,885,1038,1043
487: 173,893,84,888,1024
488: 316,174,1039,656,969
489: 1037,697,497,254
490: 77,492,375,451,1045,325,444,993
491: 376,1016,952,11
492: 77,490,444
493: 470,817,253,33,601,770
1087: 840,54,1090,260,1036
495: 960,256,382
1069: 1102
497: 489,1037,1005,226,880,254
498: 325,1078,1101,479,451,240,689
499: 45
500: 1085,991,746
501: 837,431,633,474
502: 193,992
503: 624,575
504: 
505: 795,616,643,762,688
506: 745,509
507: 961,346,559,92
508: 318,1077,1060,741,521
509: 262,506,44,724
510: 398,788,16,1029
511: 910,972,275,562,623
512: 413,587,1027
513: 978,937
514: 527,535,230,485
515: 353,193
516: 369,993,451,240,234,1018
517: 1055,428,172
518: 1029,788,1011
519: 569,1004,376
520: 666,530,1048,824
521: 811,318,508
522: 586,132,227,159
523: 103,723
524: 824,102,725,404,1078
525: 586,5,479,1092,311,689
526: 446,548,287
527: 535,514,169,349,1006
528: 161,685,397,1013,189
529: 
530: 155,666,520,185
531: 371,699,713,379,445
532: 1089,338,534
533: 807,419,969,1002,415
534: 338,147,1084,532,1014
535: 527,514,230,349
536: 417
537: 801,921,431
538: 142,114,574,723
1047: 885,124,483,294
540: 699,825,137,438,768
541: 236,870,1044,636,676
542: 868
1092: 404,479,311,695,525
544: 
545: 874,736,786
546: 165,86,700,613
547: 925,772,750
548: 446,526,391,572
549: 772,172,428
550: 668,308,351,412,581
551: 350,43,615,113
552: 28,974,1053
553: 628,684,228
554: 392,283
555: 333,1096
556: 140,1032,581
557: 
558: 599,151,972
559: 346,578,507,92
560: 953,892,1010,630
561: 411,750,280,577,1000,714
562: 473,511,924,623
563: 163,732
564: 876,153
565: 982,350,477,779
566: 698,324
567: 719
568: 748,434,595,359
569: 519,421,1004,914
570: 838
571: 1055,1016,200
572: 37,865,548,12,867
573: 430,839,111,1017
574: 114,723,538
575: 822,739,503,155
576: 1091
577: 1000,561,1055
578: 346,559,187
579: 207,1072
580: 738
581: 351,550,556
1036: 54,1087,1090,897,694
583: 646,596,2
584: 41,1003,700
585: 315,57,81,222
586: 525,522,5,159
587: 413,600,1027,512
588: 345,372,120
589: 734,741,1031
590: 724,184
591: 85
592: 1032,1094,89,386
593: 100,1040,50,355
594: 962,68,23,851,407,957
595: 45,568,434,436
596: 195,583
597: 721,302,443,620
598: 681,1011,448
599: 151,558,214,972
600: 413,587,452,374
601: 366,470,493,770
602: 737,771,603
603: 602,771
604: 965,421,1033,449,914
605: 224,607,210,422,871
606: 1088,158,99
607: 15,224,605,157,1035,422,823
608: 829,761,192,296
609: 794
610: 313,938,1027
611: 409,279
612: 248,904
613: 546,700
614: 110,14
615: 43,177,551
616: 795,505,60
1055: 571,517,172,577
618: 
619: 888,266,678,904
620: 443,597
621: 252,764,862,648,683,1020
622: 362,854,1030,18
623: 511,275,562,473
624: 1015,503
625: 692
1046: 994,861,309,441,59
627: 206,288,72,7
628: 553,228,656,968,807
629: 290,653
630: 813,560,953,892
631: 280,778,463,411
632: 246,1007,131
633: 930,1070,474,431,501
634: 759,861,38
635: 989,1103,665,950
636: 541,268
637: 208
638: 669,433,853,121,673
639: 303,337,158,1088
640: 199
641: 281,898,1039,154,355
642: 203,135,727,331
643: 863,60,505,221,688
644: 674,1086,236,870
645: 806
646: 583
647: 850,217,664,1025
648: 683,449,1020,914,621
649: 297,795,762,1083
650: 749
651: 665,950,327,219
652: 805
653: 290,629
654: 902,470,817
1045: 77,490,375,1061
656: 628,228,316,488,969,807
657: 88,980,320,1,711,660
658: 232,201,225,769,1028,931
659: 453,235,165,86
660: 471,657
661: 279,409,71
662: 
663: 192,732,484
664: 20,784,217,647
665: 651,940,635
666: 155,530,520,822,725
667: 154,231,417
668: 550,873,32,705
669: 284,638,853
670: 921,837
671: 10,298,995,55,361
672: 826,226,1037
673: 121,74,638
674: 644,1086,236,924,978,937
675: 773,682,973,245
676: 229,236,541
677: 106,786,213
678: 712,893,888,619
679: 751
680: 277,862,79,146
681: 1011,598,448,812
682: 773,675,289,973
683: 648,449,1020,277,862,621
684: 553,228,62
685: 528,301,1013
686: 848,1075
687: 250,358,454,324
688: 762,643,505,221,49
689: 240,1018,479,498,525,5
690: 735,238,733,927
691: 331,952,1016,247,200,727
692: 436,41,625
693: 180,935,425
694: 1036,54,897
695: 282,404,1092,311
696: 158,986
697: 489,254,1049
698: 324,566
699: 713,540,531,720,768
700: 86,546,584,1003,613
701: 211,1001,709
702: 
703: 988,135,726,71
704: 390
705: 668,482,140
706: 928
707: 481,967,79
708: 19,1014,918,75,147,774
709: 70,701
710: 58,798
711: 471,88,657,145,264
712: 678,893,789
713: 699,825,531
714: 302,814,561,280,1000
715: 831,392,402,283
716: 775
717: 460,264,88,205,430
718: 1063,267,241,322,742
719: 1053,567
720: 902,445,768,699,782
721: 597,958,302,945,908
722: 873,32,76
723: 574,142,538,103,523
724: 590,509,44
725: 102,168,666,822,524
726: 71,1056,703
727: 203,642,331,691,247,731
728: 1049,968,801
729: 410
730: 357,866
731: 858,276,271,247,203,727
732: 386,663,563
733: 162,61,690,90
734: 589,335
735: 690,1065,238,785,927
736: 106,821,545
737: 602,442
738: 179,994,580
739: 575,822,168,790
740: 985,337,52,986
741: 335,1060,589,508,1077,1031
742: 353,718
743: 944,206,72
744: 116,326,785
745: 55,361,373,352,506
746: 1041,1085,500
747: 130,1037
748: 568,359
749: 650,239
750: 411,561,547,925,772
751: 679,162,61
1097: 257,22
753: 955
754: 382,879,25,201
755: 157,1035,475,440,243
756: 844,307,1015
757: 246
758: 961,346
759: 57,634,38
760: 105,327
761: 829,608
762: 688,795,505,649
1088: 1073,606,639,158
764: 51,956,621,1020,194
1095: 60
766: 1102
767: 926,215,36,1098
768: 720,699,540,137,782,263
769: 33,225,1028,175,776,253,658
770: 424,493,33,225,601
771: 602,603
772: 549,172,547,750
773: 675,682
774: 255,75,19,708,388
775: 716,1074
776: 175,769,1028
777: 832,1033,871,887
778: 841,463,631
779: 113,477,350,286,565
780: 119,984,1019,82
781: 802,266,138
782: 242,263,1042,720,902,768
783: 889
784: 20,664,210
785: 735,1065,744
786: 16,213,545,677
787: 
788: 510,518,1029
789: 368,712
790: 739,946,168,1061
791: 436,796,45
792: 938,329
793: 111,955
794: 461,841,609
795: 616,505,649,762
796: 791
797: 0,341,1022
798: 933,710,472
799: 118,913,321
800: 203,276
801: 537,21,728
802: 781,84,266,437,1024
803: 843,1073,909
1041: 367,1085,746
805: 652,334
806: 467,855,6,645
807: 968,533,628,656,969,1002
1062: 991,1048,209
809: 439,828
810: 314,883,403
811: 521,318,1012
812: 448,681
813: 78,630,953,394
814: 302,714,443
815: 423,835,214
816: 166
817: 470,493,253,242,654
818: 380,291,1013
819: 31,292
820: 39,936,250,454
821: 138,736
822: 575,739,155,666,168,725
823: 164,607,1035,422
824: 524,520,1048,404
825: 713,540
826: 672,964,460,226,977
827: 134,51,956,285,901
828: 439,809,410,963
829: 761,296,608
1058: 208
831: 457,715,949,272
832: 884,777,1033,850,79
1057: 306,127,218
1094: 1076,482,140,592,380,89
835: 815,151,214,109,897
836: 362
837: 501,431,670
838: 106,570
839: 460,573,430,1017
840: 1087
841: 778,463,794
842: 123,936,414,996
843: 803,1052
844: 756,364,307
1076: 482,1094
1056: 285,135,726
847: 393,855,848,467
848: 686,847,467
849: 864,10
850: 647,20,832
851: 959,23,594,407
1065: 735,238,785
853: 407,121,669,638
854: 1030,622,94,347
855: 393,847,6,806,467
856: 877,101,435,1008
1054: 334,112
858: 276,731,271,953,394
859: 22,425,191
860: 3,1006,935
861: 1046,994,634
862: 277,680,683,1080,621
863: 643,60,30
864: 849
865: 37,572,12
866: 398,730,874
867: 12,572,0
868: 966,542
869: 305,163,882
870: 236,1044,541,644
871: 422,887,605,20,777
872: 890,378,1100
873: 32,722,668
874: 545,866
875: 104,426
876: 913,564,153
877: 856,1008,374,128
878: 27
879: 256,754,382
880: 226,977,1023,939,1005,497
881: 363,63,187
882: 163,869
883: 1034,810
884: 832,1033,277,79,449
885: 399,486,204,1047,124,294
886: 907
887: 422,871,164,777
888: 84,619,678,893,487
889: 359,783,93,1003
890: 918,75,872,1100
891: 997
892: 1010,560,630
893: 712,678,173,368,487,888
894: 322,378,1100,241,255
1053: 28,552,719
1073: 1088,1052,803
897: 109,1075,835,1036,694
898: 641,294,50,124
899: 133
900: 
901: 285,956,983,827
902: 720,782,654
903: 366
904: 612,619
905: 34,313,211
1044: 870,541
907: 886
908: 945,929,1000,302,721
909: 118,803
910: 511,924,1086
911: 
912: 473,357,248
913: 876,799,153,321
914: 648,449,604,421,1004,569
1071: 999,1093,336
1040: 593,100,259,50,1083
917: 323,258,119,384
918: 890,1084,708
1072: 989,1103,579
920: 
921: 431,670,537
922: 187,9,306,63
923: 1066,365
924: 910,674,1086,978,562
925: 265,547,463,411,750
926: 215,767
927: 339,690,735,90
928: 706
929: 945,908
930: 633,1070,1034,21
931: 424,210,225,232,658,224
932: 1025,462,392
933: 798,31
934: 960,440
935: 310,860,395,693
936: 820,39,842,414,249
937: 513,978,236,674,229
938: 792,329,610
939: 948,1005,377,1023,62,880
940: 665,1103
941: 416,420
942: 348,377,1023
1039: 174,488,281,641,154
944: 743,477,87
945: 95,929,908,721,958
946: 790
947: 111,955,1017,450
948: 939,1009,348,377,62
949: 1022,831,272
950: 651,998,387,635
951: 304
952: 331,216,691,11,491,1016
953: 560,858,813,630
954: 374,128,452
955: 111,947,793,450,753
956: 51,764,194,983,827,901
957: 401,594,962,286,407
958: 181,721,945,1010
959: 476,23,851,328,129
960: 495,475,934
961: 507,758,346
962: 594,68,286,957
963: 65,828,410
964: 145,1023,460,264,977,826
965: 604,421,971,469
966: 868,199
967: 402,481,707
968: 807,419,628,728,1049
969: 1002,488,656,807,533
970: 116,326,381
971: 164,469,965
972: 275,599,558,511
973: 289,330,245,675,682
974: 28,552
975: 3,244
976: 
977: 226,880,964,1023,826
978: 513,937,674,924
1042: 242,782,263,175,253
980: 88,657,205,1001,371
981: 
982: 1099,565,477,87
983: 194,29,956,216,901
984: 24,119,780,82
985: 303,337,740
986: 52,1021,740,337,696,458
987: 125,170,478
988: 703
989: 635,1103,1072
990: 351
991: 1062,500
992: 295,388,502
993: 369,516,490,451,444
994: 1046,861,179,738
995: 10,671,55
996: 269,414,842,123,91,46
997: 891
998: 219,950,387
999: 405,120,1093,1071
1000: 577,561,280,302,714,908
1001: 701,980
1002: 969,807,533,415
1003: 41,93,584,889,700
1004: 469,421,914,569,519
1005: 939,880,254,497
1006: 3,244,860,527,169
1007: 159,480,309,632,131
1008: 877,856,435,433,128
1009: 24,119,348,62,948
1010: 892,95,958,560
1011: 681,63,598,518
1012: 260,261,318,811,459
1013: 301,818,528,685,397
1014: 19,708,534,147,295
1015: 624,756
1016: 571,491,952,691,200
1017: 111,947,839,573
1018: 240,234,689,5,516,67
1019: 347,82,780
1020: 648,683,764,621,194
1021: 52,986,307,458
1022: 283,797,341,949
1023: 964,942,377,939,880,977
1024: 438,437,487,84,802
1025: 932,402,217,462,647
1026: 95,271
1027: 587,512,610
1028: 769,776,658,201
1029: 518,510,788,16
1030: 854,69,622
1031: 1077,35,589,741,233
1032: 140,592,556,386
1033: 832,884,777,604,449
1034: 930,1070,21,883
1035: 157,755,607,823
1089: 532
1090: 54,1087,459,260,312,1036
1091: 576
