0: 76,867,797
400: 299,621,1033
401: 957,74,286
402: 392,967,715
403: 14,1070,474
404: 824,524,695,1092
405: 999,120,372
1075: 686,109,1012,1006,848
407: 121,957,851,594,853
1110: 443,1104
409: 611,340,279
410: 828,729,963
411: 561,750,925
412: 351,308,550
413: 587,600,198,512
414: 1036
415: 122,419,420,533
416: 941,126
417: 667
418: 975,1111,312,35,459
419: 415,122,968,807
420: 415,941
421: 469,965,604
422: 871,887,605,607,164,823
423: 815,214,3
424: 20,664,217,1028
425: 395,693,191,859,22
426: 104,1047,875
427: 452,1008,292
428: 549,172,517
429: 80,46,275,64
430: 460,717,826,839
431: 921,801,537,930,633
1084: 1082,918,147
433: 669
434: 568,1119,359,595,41,93
435: 856,101,288,7
436: 791,45,1118,595,41
437: 137,781,802
438: 825,540
439: 828,809,299,51
440: 1066,243,475,934,755
441: 13,309,59,1038
442: 737
443: 620,1110,1104,814,597
444: 472
445: 720,1017
446: 391,572,1005
447: 370,875
448: 812,598,681
449: 683,648
450: 1022,947,747,130
451: 325,1122,993
452: 427,1008,954,600
453: 86,659
454: 249,1120,687
455: 
456: 
457: 831,481,272,195
458: 624,986,876
459: 318,35,418
460: 430,264,964,717
461: 794,841
462: 1025,903,932
463: 704
1067: 30,360,107
465: 105,760
466: 218,91,133,269,127
467: 645,820,39
1079: 186,476
469: 421,965,971
470: 793,654,955,753
471: 724,657,1019,320
472: 864,798,444
473: 562,912,1029,357,248
474: 966,403
475: 960,15,157,755,440
476: 1079,186,328,959,23
477: 779,565,982,944,87
478: 485,987,125
479: 1092,498,525,689
480: 1007,13
481: 707,680,457,967,195
482: 1013,140
483: 50,165,124,259
484: 663
485: 478,125,230,514
486: 204,885
487: 84,173,893,888
488: 228,316,1040,641
489: 
490: 1122,375,77
491: 376,11,517,952
1091: 576
493: 253,817,601,33
1087: 1090,1012
495: 960,382
1069: 1102,1107
497: 226,672,747
498: 1078,479
499: 1121,45,1118
500: 1085,991,746
501: 83,1034,868
502: 193,992,388,27
503: 155,1041,624,575,822
1112: 164,823,243,971
505: 795,616,1003,643,762,688
506: 18,745,509,1019,362,44
507: 961,920,559,92
508: 521,1060,1077
509: 262,1019,362,506,44
510: 788,139
511: 910,623
512: 413
513: 978,912
514: 527,535,230,485
515: 774,353,193,1002
516: 369,993,234
517: 428,172,491
518: 788
519: 376
520: 
521: 508
522: 132,227,586,632,159
523: 103
524: 824,404,1078,725
525: 586,311,479,689
526: 1049,287,921,670
527: 535,514,169,349
528: 161,1068
529: 
530: 155,575,666
531: 211,701,713,1024,371
1115: 663,192,296,386,732
533: 969,154,415
534: 147,338,1082
535: 527,514,230,349
536: 667,126
537: 1039,801,728,697,921,431
538: 142,114,574
1047: 783,426
540: 699,825,438,137
541: 
542: 83,868
1092: 311,479,404,695
544: 
545: 874,736,398,786
546: 165,86,613,700
547: 925,772,750
548: 12,867,1005,572
549: 772,172,428
550: 668,32,308,412,581
551: 350,43,615,113
552: 28,974,1053
553: 228,684,656
554: 392,12,283
555: 757,1007
556: 140,592,581
557: 
558: 64,1006,109,972
559: 346,578,507,92
560: 953,95,892,958,630
561: 411,750,1055,577
562: 912,473,1029,924
563: 163,732,663
564: 876,739,153
565: 477,779,350,982
566: 324,698
567: 719,946
568: 1119,434,595
569: 29,194
570: 201
1117: 89,702,380
572: 37,391,865,446,548,1005
573: 902,1017,111,839,793
574: 114,538
575: 822,666,503,155,530
576: 1091
577: 1010,1055,561
578: 559,105
579: 207,1072
580: 854,738
581: 351,550,556
1036: 269,414,996,842,936,249
583: 646,596,2
584: 700,1095
585: 315,57,81
586: 525,5,522,159
587: 413,600,374
588: 
589: 734,741
590: 24,94,262,1019,82
591: 85
592: 140,556,1013
593: 100,183,231
594: 962,68,851,23,957,407
595: 45,568,434,436,41
596: 190,195,146,583
597: 814,721,443,620,181
598: 681,448
599: 972
600: 413,587,452,374
601: 493,770
602: 737,771,603
603: 602,771
604: 914,965,421
605: 422,871,1028,607,224,210
606: 158,99,799,909
607: 224,422,605,823
608: 829,761,192,296
609: 794
610: 313,938
611: 409,279
612: 248,904
613: 700,1095,546,616,1003
614: 110,14,199
615: 43,177,551
616: 795,505,1003,613
1055: 772,172,561,750,577
618: 
619: 266,888,678,904
620: 443,597,181
621: 683,1033,648,400
622: 81,1030,854
623: 972,275,511
624: 458,1041,503
625: 863,60
1046: 783,748,333,1119
627: 206,288,72,7
628: 728,656
629: 290,653
630: 813,560,953,892
631: 778,280,981
632: 227,522,246
633: 431,670,837
634: 759,861,38
635: 989,1000,1114,1072,1103
636: 268
637: 208
638: 669,121,673
639: 1109,303,337,1088
640: 199,751
641: 969,488
642: 331,727,827,135
643: 60,505,221,688
644: 674,1086,1044,236,870
645: 806,467
646: 583,1080
647: 850,664
648: 449,621,683
649: 1083,872,795,297,762
650: 749
651: 665,1114,1011,950,1000
652: 805
653: 290,629
654: 793,470,902,242,817
1045: 31,284
656: 628,228,553
657: 471,711,724,320,88,1023
658: 25,232,776,201,769
659: 165,86,453
1118: 45,499,1121,791,436
661: 703,726
662: 1108
663: 1115,732,563,484
664: 20,424,217,850,647
665: 651,1114,760,940
666: 575,530,725,102
667: 536,417
668: 550,873,32
669: 433,638,853
670: 921,526,633,837
671: 10,298,995,361
672: 1037,497,747
673: 121,74,638
674: 644,1086,236,924,978,937
675: 900,773,682,973,245
676: 229,236,937
677: 106,786,879,256,213
678: 712,893,888,619
1111: 975,418,3
680: 481,707,79,277,862
681: 598,448,812
682: 773,675,289,973
683: 621,449,648
684: 228,316,220,553
685: 
686: 54,1075,1012,848
687: 324,250,358,1120,454
688: 762,643,505,221,49
689: 240,479,525,5
690: 735,238,733,90,927
691: 216,952,331,727
692: 886
693: 191,935,425
1104: 981,714,814,443,1110
695: 282,1113,404,311,1092
1121: 499,1118
697: 1049,728,537,921
698: 566,324
699: 540,825,1024
700: 613,584,1095,86,546
701: 211,531,709,1001,1
702: 1117,89
703: 279,661,726,1026,71
704: 390,463
705: 
706: 928
707: 481,680,79,967
708: 19,918,75,147
709: 70,1,701
710: 58,946
711: 724,657,145,964,1009
712: 678,893,229,789
713: 905,825,1024,211,531
714: 280,1104,302,814
715: 831,392,402,283
716: 775
717: 264,205,430,460
718: 1063,267,241,894,322
719: 567,1053
720: 902,445,782
721: 597,1010
722: 873,32,76,1034
723: 
724: 471,711,657,1009
725: 524,1078,666,102
726: 1056,1026,340,703,661
727: 331,642,691,731
728: 628,697,1039,537
729: 410
730: 357,866
731: 247,727,271
732: 663,1115,386,563
733: 162,61,90,690
734: 589,335
735: 690,1065,927
736: 874,545,821,1035,106
737: 602,442
738: 179,994,580
739: 564,822,168
740: 303,337,985
741: 335,1060,1077,589
742: 353,1063
743: 944,206,72
744: 116,326
745: 361,18,55,506
746: 500
747: 130,672,497,450
748: 783,1046,1119,359
749: 650,239
750: 411,561,547,925,772,1055
751: 640,162,61
1097: 257,22
753: 366,470,955,1022
754: 201,25
755: 157,475,440,243
756: 844,1041
757: 555,1007,131
758: 9,961,922,346
759: 57,634,38
760: 665,1011,105,465
761: 829,608
762: 688,795,505,872,649
1088: 1073,158,1109,639
764: 51,1004,1020,134
1095: 613,584,700,1003
766: 1102
767: 36,926,215,1098
1108: 1105,662
769: 33,175,776,658
770: 601
771: 602,603
772: 549,172,1055,547,750
773: 675,682
774: 515,255,19,388,193
775: 716,1074
776: 263,201,769,658
777: 832,871,887
778: 794,631
779: 113,477,286,565,350
780: 917,984,119,384
781: 1042,437
782: 242,720,902
783: 235,748,1046,1047
1120: 250,820,936,454,687
785: 
786: 16,545,677
787: 
788: 510,518
789: 229,368,712
790: 1061
791: 436,1118,796
792: 938,329
793: 654,470,955,902,573,111
794: 461,841,778,609
795: 616,505,297,762,649
796: 791
797: 12,867,0
798: 864,472,819
799: 118,909,321,606,913,1048
1034: 83,501,76,873,722
801: 1039,21,537,431,930
802: 1042,84,266,437
803: 843,1073,909
1041: 756,503,624
805: 652,334
806: 645,6,855
807: 969,419
1062: 991,300,1113,824
809: 439,828,299
810: 314,883,1070
1106: 52,307
812: 448,681
813: 630,953,394,78
814: 302,597,714,1104,443
815: 423,214,312,1031,835
816: 166
817: 253,493,242,654
818: 291,301
819: 849,292,31,798,864,1008
820: 39,936,467,250,1120
821: 904,138,736,1035
822: 575,168,503,739
823: 1112,164,607,422
824: 524,404,1062,1113
825: 34,713,1024,438,699,540
826: 1037,430,839,947
827: 1004,1020,901,331,642,135
828: 439,809,410,963
829: 761,296,608
1058: 
831: 457,715,949,272
832: 884,777,20,850,79
1057: 218,127
1094: 1013
835: 1031,1090,815,214,151,897
1113: 1062,991,824,695
837: 670,633
838: 1035,138,1042
839: 111,430,1017,573,826
1105: 891,1108
841: 794,461
842: 123,996,1036
843: 803,1052,1073
844: 756
1109: 639,1052,1073,1088
1056: 726,1004,134,340
847: 393,261,855
848: 686,1075
849: 819,292,864,10
850: 647,20,664,832
851: 959,23,594,853,407
1065: 735,238
853: 851,407,669
854: 580,622,347
855: 6,847,806
856: 877,101,435,128
1054: 334,112
858: 394,85,276
859: 22,425,191
860: 935
861: 994,634,38
862: 277,680
863: 60,625,30
864: 472,26,798,849,819
865: 572
866: 357,730,874,398
867: 797,548,1005,0
868: 966,542,83,501
869: 305,163,882
870: 236,644,1044
871: 422,887,605,1028,20,777
872: 649,762,890,378,1100
873: 32,722,83,1034,668
874: 545,736,866,398
875: 370,447,426,104
876: 913,1048,564,458,153
877: 856,374,128
878: 27
879: 256,106,677
880: 226,377,977
881: 363,187,63
882: 163,869
883: 810
884: 832,79,277
885: 399,486
886: 692,907
887: 422,871,164,777
888: 266,619,678,893,487,84
889: 359,235,93
890: 918,872,1100
891: 1105,997
892: 560,630
893: 712,678,173,368,487,888
894: 1116,378,718,241,322
1053: 28,552,719
1073: 1088,1109,1052,803,843
897: 109,151,1012,1090,835
898: 281,294,50
899: 127,139,133
900: 675
901: 983,956,216,827,1020,331
902: 720,573,242,782,793,654
903: 462,1025
904: 821,138,612,619
905: 34,713,313,211
1044: 644,1086,870
907: 886
908: 1010,929
909: 118,799,606,803
910: 511,1086,924
1122: 490,451,325,375
912: 562,473,978,513,248
913: 876,1048,99,799
914: 604
1071: 999,1093,336
1040: 40,174,488,316
917: 258,780,384
918: 890,75,1084,708
1072: 1103,635,989,579
920: 507
921: 431,670,697,1049,537,526
922: 306,758,346
923: 1066,365
924: 978,674,1086,910,562
925: 547,411,750
926: 215,767
927: 339,148,690,735,90,1032
928: 706
929: 945,908,200
930: 801,431
931: 224,210,232,225
932: 462,392
933: 
934: 960,440
935: 310,860,395,693
936: 820,39,1120,1036,249
937: 978,236,674,229,676
938: 792,329,610
939: 948,220,377
940: 665,1103
941: 416,420
942: 145,977,1009,348,377
1039: 801,21,537,728,968
944: 743,477,87
945: 929,95,958
946: 710,58,567
947: 826,1037,1022,450
948: 939,220,1043,348,377
949: 831,272
950: 998,219,651,1011,1000
951: 304
952: 691,216,491,11
953: 560,813,630
954: 374,128,452
955: 793,470,111,1022,753
956: 194,983,901,1020
957: 121,401,407,594,962,286
958: 945,560,95
959: 851,23,476,328,129
960: 495,475,934
961: 507,758,346
962: 594,68,113,286,957
963: 65,828,410
964: 145,977,711,460
965: 164,971,604,421,469
966: 868,474
967: 402,481,707
968: 122,419,1039,21
969: 154,641,807,533
970: 116,326,381
971: 1112,965,469
972: 275,623,599,558
973: 289,330,245,675,682
974: 28,552
975: 418,1111,244,233
976: 
977: 145,964,942,880,377
978: 924,937,674,912,513
1042: 781,802,266,138,838
980: 264,1023,1001,88,205,371
981: 1104,631,280
982: 1099,477,565,87
983: 194,956,901,29,11,216
984: 82,780,119
985: 303,740
986: 1021,99,458
987: 125,170,478
1090: 1031,835,1087,897
989: 635,1072
990: 2,351
991: 1062,300,1113,1085,500
992: 295,388,502
993: 369,516,451
994: 861,179,738
995: 10,671,55
996: 269,1036,842,123,91,46
997: 891
998: 219,950,1000
999: 405,120,1093,1071
1000: 635,998,950,651,1114
1001: 1,352,88,701,980,1023
1002: 193,515
1003: 616,505,613,1095,60
1004: 827,1020,764,134,1056,135
1005: 867,548,572,446
1006: 558,64,109,1075,123
1007: 757,555,131,480,1096
1008: 427,452,31,819,292
1009: 145,942,711,724
1010: 577,908,302,721
1011: 651,760,327,219,950
1012: 109,151,897,1087,686,1075
1013: 1094,482,140,592,89
1014: 47
1015: 185
1016: 200
1017: 573,445,839
1018: 375,1061,1101
1019: 509,506,44,590,471
1020: 1004,827,956,901,764
1021: 986,99,337,158
1022: 450,947,955,753,391
1023: 264,980,1001,88,657,205
1024: 825,713,531,371,699
1025: 462,366,37,903
1026: 726,135,703,203,71
1027: 70,298,198,361
1028: 871,605,20,424
1029: 562,473
1030: 81,622,262,362
1031: 1090,835,312,815
1032: 301,90,927,148
