0: 76,867,1005
361: 1019,44,671,298
362: 262,622,18,509,1009
363: 327,881,187,219
364: 52
365: 923
366: 37,753,1022
367: 356
368: 173,938,893,329,1044,789
369: 516,993,1030,759,57
370: 875,323
371: 205,531,1,980
372: 345,405
373: 44,352
374: 954,128,877,587,600
1128: 19,388,708,75
376: 491,11,519,29
377: 348,948,977,942,939
378: 
1116: 894,1100,75,255
380: 1117,397
381: 116,339,970
382: 256,495
1077: 1060,741,508
384: 917,258,780,119
1074: 775
386: 1115,732
1033: 832,20,79,884,680
388: 19,1128,774
1066: 440,243,923
390: 704
391: 572,287,446
392: 554,715,402
393: 847,54,260
394: 813,1126,247,858,78
395: 425,310,935,257
396: 1064,270
397: 380
398: 874,545,866
399: 885,174,281,294
400: 299,1135
401: 286,957,74
402: 715,392,1025
403: 14,1070,966,1049,614,199
404: 824,524,1113,695,1092
405: 999,120,372
1075: 686,109,848
407: 121,957,851,594,853
1110: 443,1104
409: 703
410: 828,729,963
411: 561,750,925
412: 308,272,190,1034,550
413: 587,600,512,198,427
1032: 142,314,538,574,103
415: 122,968,419,420,533
416: 941,126,142
417: 667
418: 975,1111,312,233,35
419: 807,415,968
420: 415,122,941
421: 914,604,965,469
422: 871,605,607,164,823,887
423: 3,815
424: 1028,217,664
425: 395,191,859,22
426: 179
427: 198,298,452,413,600
428: 549,172,517
429: 275
430: 111,947,826
431: 921,537,801,930
1084: 1082,708,918,147
1030: 759,38,369,222,57
434: 41,584,700
1135: 621,400,299
436: 1118,595,791,41
437: 137,438,802,781
438: 137,437,540
439: 299,1004,809
440: 1066,243,475,934,755
441: 13,309
442: 737
443: 1110,814,1104,620
444: 472
445: 720,205,839
446: 526,287,391
447: 875
448: 812,598,681
449: 683,648
450: 947,747,130
451: 1122,993
452: 954,427,600
453: 889,93,1003,235,1047
454: 687,566,936,249
455: 
456: 
457: 272,481,831,195
458: 624
459: 318,35
460: 964,264,711,145
461: 794,841
462: 37,903,932
463: 547,704
1067: 30,360,1136,107
465: 105,760
466: 218,1036,91,127,133
467: 39,820
1079: 186,476
469: 965,971,421
470: 793,654,1017,1022,601
1130: 1098,246,8
472: 864,444,798
473: 357,248,912
474: 966,868,1049,633,501
475: 960,15,157,755,440
476: 1079,186,328,959,23
477: 779,565,982,944,87
478: 485,987,125
479: 311,1092,498,525,1007,689
480: 13
481: 707,967,457,195
482: 140
483: 50,124,659,259,165
484: 663
485: 478,125,230,514
486: 204,885
487: 825,173,893,888,1024
488: 228,316,641
489: 287,1037,526
490: 77,1124,1122
491: 376,11,952,216
1091: 1026,576
493: 225,817,33,253,770
1087: 1090
495: 960,382
1069: 766,1102,1107
497: 747,130,226
498: 1101,1078,479,1092
499: 1121,45,1118
500: 1085,991,746
501: 837,633,868,474,83
502: 193,27
503: 155,530,575,1041
1112: 164,823,243,971
505: 616,643,762,688
506: 18,745,509
507: 961,920,559,92
508: 521,1060,1077
509: 1009,18,506,262,362
510: 788,139
511: 910,180,599,972,623
512: 413,587
513: 978,229,937,712,1035
514: 527,535,230,485
515: 
516: 369,993,234,759
517: 952,428,172
518: 788
519: 376
520: 530,666
521: 508
522: 159,227,132,586,632
523: 1039,103,110,238
524: 824,404,1078,725
525: 1007,586,479,689,5
526: 670,446,287,489
527: 535,514,169,349
528: 161,1068
529: 
530: 520,666,503,575
531: 701,1,713,371
1115: 386,192,296,732,663
533: 969,154,415
534: 147,1002,338,1082
535: 527,514,230,349
536: 667,126
537: 801,728,697,921,431
538: 574,1032,245,114
1047: 204,453,1003,546,160
540: 699,137,438
1023: 111,839,573,793,654
542: 83,873,966,868,640
1092: 311,479,404,1078,498
544: 
545: 874,398,736,786
546: 1003,1047,160,659,165
547: 463,925,772,750
548: 12,572,37
549: 772,172,428
550: 351,1034,412,990
551: 350,43,615,113
552: 28,974,1053
553: 684,228,316,656
554: 392,12,283,797
555: 757
556: 140,592,581
557: 
558: 599,151,1006,972,64
559: 346,578,507,92
560: 892,958,953,95,630
561: 411,750,1055,577
562: 644,1125,674,924,1029
563: 163,732,663
1133: 740
565: 477,779,350,982
566: 687,454,698,324
567: 719,710,946
568: 45
569: 29,194
570: 776
1117: 89,702,380
572: 391,37,548
573: 902,839,1023,654
574: 538,1032,114,1065
575: 822,1041,503,530,666,102
576: 1091
577: 1020,561
578: 559,105
579: 207,1072,989
580: 854,994,738
581: 351,1034,556
1036: 218,466,269,91,9
583: 646,596,146,2
584: 1095,613,700,434
585: 315,222,57,995,1008,55
586: 525,1007,132,5,159,522
587: 413,600,512,374,610
1124: 710,58,77,490
589: 734,741
590: 1043,1009
591: 85,276
592: 140,556
593: 100,183,231
594: 962,68,851,23,407,957
595: 45,436,1123,41
596: 190,195,146,583
597: 1010,814,620,181
598: 681,448
599: 214,558,511,972
600: 413,587,452,374,427
601: 770,470,817,1017,753,1022
602: 737,771,603
603: 602,771
604: 914,421,965,887
605: 422,871,607,224,210,1028
606: 1073,158,1088
607: 224,422,605,823
608: 829,761,192,296
609: 778,794
610: 1027,877,587
611: 65,340
612: 1035,712,678,904
613: 1095,584,700
614: 1013,403,14,199
615: 43,177,551
616: 505,795
1055: 772,172,561,750
618: 
619: 84,1024,678,138,904,266
620: 181,443,814,597
621: 648,683,1135
622: 81,362
623: 972,511,910,275
624: 458,822,1041,739,1021
625: 863,60
1046: 889,93,359,700
627: 206,288,72,870,7,1045
628: 728,1040,656,254
629: 653,1048,909
630: 813,1126,953,892,560
631: 778,280,981
632: 227,522
633: 837,501,474
634: 759,38
635: 1114,1072,1103
1025: 850,402,967
637: 208,1134
638: 669,121,673
639: 1109,1088,303,337
640: 199,966,542
641: 969,488,807
642: 331,727,827,135,731
643: 60,505,221,688
644: 562,1125,1031,674
645: 1012,250
646: 583,1080,146
647: 664
648: 621,449,683
649: 1083,872,795,762
650: 749
651: 665,1114,760
652: 805
653: 629,290,1048
654: 793,470,902,573,1023,1017
1045: 7,627,101
656: 228,553,628
657: 320,88,711
658: 25,232,201,769
659: 124,160,546,165,483
1118: 45,1121,499,791,436
1031: 72,870,644
662: 1108
663: 484,732,1115,563
664: 217,932,424,647
665: 651,1114,760,940
666: 520,530,575,102,725
667: 536,417
668: 873,722,32
669: 853,638
670: 526,867,837
671: 298,361,1019
672: 826,747
673: 121,74,638
674: 236,644,562,937,676
675: 900,773,682,973,245
676: 229,937,1044,236,674
677: 106,786,879,256,213
678: 712,888,612,1024,619,904
1111: 975,418,312,3,815
680: 277,884,1033
681: 598,448,812
682: 773,675,289,973
683: 277,449,648,621
684: 553,1040
685: 
686: 1075,848,39
687: 566,454,358,1120,936,324
688: 762,890,643,505,221,49
689: 1038,479,525
1029: 562,910,924,978
691: 200
692: 886
693: 935,191
1104: 981,714,443,1110
695: 282,1113,404,311
1121: 499,1118
697: 1037,728,537,921
698: 324,566
699: 540,720
700: 584,613,434,93,1046
701: 531,1,211,709
702: 1117,89
703: 726,1056,409
704: 390,463
1026: 1091
706: 928
707: 967,850,481
708: 918,75,1084,147,1128
709: 211,1001,701
710: 946,1124,567
711: 264,657,145,460
712: 678,888,789,229,513,612,1035
713: 211,905,531
714: 1000,981,1104
715: 831,402,392,283
716: 775
717: 839,205
718: 1063,267,241,894,322
719: 567,1053
720: 445,699,782
721: 929,945,908,1020
722: 32,1005,76,873,668
1129: 929,945,200,95,271
724: 24
725: 102,1078,666,524
726: 1056,703
727: 331,642,731
728: 628,697,254,537
729: 410
730: 357,866
731: 642,727
732: 386,1115,563,663
733: 90,162,751,61
734: 589,335
735: 744,927
736: 106,874,545
737: 602,442
738: 179,994,580
739: 1021,624,822,168,1061
740: 303,337,985,1133
741: 335,1060,1077,589
742: 353,1063
743: 944,1097,206,72
744: 116,326,735
745: 506,1019
746: 500
747: 130,497,672,450
748: 783,359,1119
749: 650,239
750: 411,561,547,925,772,1055
751: 61,1013,733,162
1097: 257,743,72,22
753: 1022,770,601,366,903
754: 201,25
755: 157,475,440,243
756: 844
757: 555,131
758: 9,249,961,922,346
759: 1030,38,234,369,516,634
760: 105,465,651,665
761: 829,608
762: 688,890,505,795,649,872
1088: 1109,639,337,1073,606,158
764: 51
1095: 584,613
766: 1102,1069
767: 926,215,1098
1108: 1105,662
769: 33,232,658,931
770: 601,817,753,493
771: 602,603
772: 549,172,1055,547,750
773: 675,682
774: 255,19,388
775: 716,1074
776: 570,201
777: 832,20,871,887
778: 609,631,280,794,841
779: 113,477,286,565,350
780: 917,384,984,62
781: 802,437,1042
782: 175,137,720
783: 748,1127
1120: 250,358,820,936,687
1027: 610,938
786: 16,545,677
787: 
788: 510,518
789: 712,888,229,1044,368,893
790: 58,946,1021,1061
791: 796,1118,436
792: 329,268,101
793: 654,470,111,1023,955
794: 461,989,841,609,778
795: 297,616,762,1083,649
796: 791,886
797: 283,12,554
798: 849,819,864,472
799: 118,909
1034: 581,550,308,412
801: 537,431,930
802: 781,266,84,437
803: 1048,843
1041: 575,822,503,624
805: 652,334
806: 1012,54,855,1137
807: 419,228,969,641
1062: 991,300,1113,824
809: 828,439
810: 21,14,1070
1106: 844,52,307
812: 448,681,998,219
813: 630,1126,394,78
814: 443,597,620
815: 3,1111,312,423
816: 
817: 1017,253,770,601,493
818: 291,61,301
819: 849,292,798,31
820: 250,1120,467
821: 138,904
822: 575,168,1041,624,739
823: 1112,164,607,422
824: 524,404,1062,1113
825: 487,173,34
826: 672,430,947
827: 642,135
828: 809,1004,410,963
829: 761,296,608
1058: 
831: 715,949,272,457
832: 777,20,1033,884
1057: 127,218
1094: 
835: 151,897
1113: 1062,991,824,404,695
837: 501,670,633
838: 138,266
839: 717,445,573,1023
1105: 891,1108
841: 794,461,778
842: 123,848,996
843: 1052,803
844: 756,1106
1109: 639,1088,1052,1073
1056: 726,703
847: 393,54,261,855
848: 842,123,686,1075
849: 819,292,798,864,10
850: 1025,707,967
851: 959,23,594,853,407
1065: 574
853: 669,851,407
854: 580,94,347
855: 1137,847,54,806
856: 101,128,877
1054: 334,112
858: 1016,394,85
859: 22,425,191
860: 935
861: 994,69
862: 277
863: 60,625,30
864: 472,26,10,849,798
1123: 41,595
866: 874,357,730,398
867: 670,0
868: 966,474,1049,501,542,83
869: 305,882,163,189
870: 72,1031,627,7
871: 422,605,1028,887,777
872: 649,762,890
873: 542,83,722,668
874: 545,866,398,736
875: 370,447
876: 913,1021,153
877: 374,128,856,610
878: 27,1081
879: 256,106,677
880: 939,977,964
881: 363,187,63
882: 869,163
1127: 104,235,783
884: 680,832,1033,914
885: 399,204,486
886: 692,907,796
887: 164,422,871,777,604
888: 712,678,789,893,487,1024
889: 453,93,1046,235,359
890: 762,688,872,918
891: 1105
892: 560,630
893: 173,368,888,789,487
894: 1116,718,241,255,322
1053: 321,28,552,719
1073: 606,1109,1088,1052
897: 151,1090,835
898: 281,294,50
899: 139,133
900: 675
901: 216,11,983
902: 573,654
903: 217,753,462
904: 821,678,612,619
905: 313,211,713,34
1044: 229,676,329,368,789
907: 886
908: 1020,929,721
909: 1048,799,629
910: 511,924,623,1029
1122: 451,1018,490
912: 978,1035,248,473
913: 876
914: 604,421,884
1071: 999,1093,336
1040: 684,628,254
917: 258,780,384,323
918: 708,75,890,1084
1072: 207,1103,635,989,579
920: 507
921: 431,697,537
922: 306,758,9,346
923: 1066,365
924: 910,1086,562,1125,1029
925: 547,411,750
926: 215,767
927: 339,735
928: 706
929: 945,1129,721,908,200
930: 21,801,431
931: 224,210,769,232,225
932: 217,664,462
933: 
934: 960,440
935: 310,860,395,693
936: 1120,687,454
937: 229,676,674,513,978
938: 173,368,1027,329,313
939: 880,377
940: 665,1103
941: 416,420
942: 145,977,348,377
1039: 523,103,110
944: 743,477,87
945: 929,1129,721,1010,95,958
946: 710,58,790,153,567
947: 111,430,826,450
948: 348,377,220
949: 308,341,831,272
950: 1011,998
951: 96,304
952: 517,491,216
953: 247,95,271,560,630,1126
954: 374,128,452
955: 111,793,1022
956: 194,983
957: 121,407,594,962,286,401
958: 560,945,1010,95
959: 851,23,476,328,129
960: 495,475,934
961: 507,758,346
962: 594,68,113,286,957
963: 65,340,410,828
964: 460,145,977,880
965: 164,971,604,421,469
966: 868,474,1049,403,542,199,640
967: 707,1025,850,481
968: 415,122,419
969: 154,641,807,533
970: 116,326,381
971: 1112,164,965,469
972: 64,623,599,558,511,275
973: 289,330,245,114,675,682
974: 28,552
975: 418,1111,233
976: 
977: 145,942,964,377,880
978: 513,937,912,1029,1035
1042: 781,242,175
980: 88,1,371
981: 1104,631,280,714,1000
982: 1099,477,565,87
983: 194,956,29,11,901
984: 347,1043,780,62
985: 303,740
986: 1132,99
987: 125,170,478
1090: 1087,897
989: 794,1072,579
990: 2,351,550
991: 1062,300,1113,1085,500
992: 193,144
993: 369,516,451
994: 861,69,738,580
995: 1008,26,10,315,585
996: 269,91,842,123,46
997: 
998: 219,812,950,1011
999: 405,120,1093,1071
1000: 714,280,981
1001: 70,352,198,709
1002: 534
1003: 453,93,1047,546,160
1004: 299,439,51,828
1005: 722,0,76
1006: 109,151,558,64
1007: 525,586,311,479,132
1008: 995,585,55
1009: 509,262,362,1043,590
1010: 597,945,181,958
1011: 950,998,96
1012: 645,806,6,1137
1013: 110,614,162,751
1014: 
1015: 
1016: 858,203,276
1017: 817,654,470,253,601
1018: 1101,240,1122
1019: 361,44,671,745
1020: 577,908,302,721
1021: 739,624,876,153,1061,790
1022: 753,470,955,601,366
1131: 131,246
1132: 99,986,158
1134: 637
