0: 797,76,867,83
184: 780,984
185: 530
186: 1079,23,476,68
187: 578,881,922
188: 788,1057,306,63
189: 528,156
190: 272,308,949,412
191: 180,859
192: 663,608
193: 502,388,515,992
194: 376,29,648,569,1020,764
195: 596,457,707,146
1048: 805,557,215,36
1059: 1007
198: 298
199: 679,640
200: 1055,571,952,1026,691,271
201: 879,754
1078: 325,498,524
203: 642,727,731,800
204: 235,160,453,258,486,659
205: 371,379,980,88,657
206: 74,401,944,743,627,72
207: 579
208: 637,1058
209: 1062
210: 224,931,424
211: 701,709
212: 349,223,230
213: 677,16,1028,706
214: 835,599,151
215: 150,8,1048,557,36
216: 376,29,11,983,331
217: 462,664
218: 9,466,1057,306
219: 998,327,651
220: 281,384,40
221: 688,360,643
222: 57,38
223: 73,212
224: 15,931,210,607,232
225: 33,769,770,424,931
226: 880,826
227: 132,522,159,632,480
228: 628,684,906,1023
229: 789,676,329,937
230: 125,212
231: 154,667,183
232: 25,15,224,931
233: 35,916,1077,589
234: 634,759,240,516,369
235: 204,160,889,104,453
236: 676,870,644,674,937
1061: 790,102,168,375
238: 690,735,1065
239: 749
240: 689,516,5,234,634
241: 378,100,872,267,322,894
242: 782,817,175,253
243: 971,164,440,1033,1066,143,365,923
244: 975,543
245: 675,126
246: 1046,1007,767,757
247: 691,95,727,858,731
248: 612,1042,912,1024,357
249: 454,936,414
250: 358,820,687
1083: 378,297,649
252: 862,621,1080,400
253: 175,242,33,769
254: 497
255: 322,894,1039,75
256: 677,879,382,106
257: 743,22,87,310,944,395
258: 323,204,160,486
259: 50,898,124,483,297
260: 261,459,54
261: 811,459,318,260
262: 509
263: 437,802,137,175
264: 145,964,711,717,460
265: 841,925,463
266: 802,781,84,1001,138
267: 593,100,241,322
268: 329
269: 414,996,91
270: 396
271: 691,929,571,200,1026
272: 190,831,1022,949,152
273: 70,1,709,980,657
1080: 146,400,680,862,252
275: 972,511,623
276: 394,85,800,703,988
277: 79,862,884,683,621
278: 958,721,181,560
279: 661,409,611
280: 631,411,814
281: 220,384,399,174,294
282: 132,991,695,150
283: 1017,797,76,554,341,32
284: 669,433,638
285: 827,1056,901,134
286: 477,779,962,957,401
287: 697,489
288: 7,627,74,435,673
289: 973,682,4
290: 629,653
291: 1076,380
292: 427,819
1052: 843
294: 174,281,898,641
295: 1014,992,19,147
296: 761,829,556
297: 483,546,649,795,259,1083
298: 671,361,198
299: 134,51
300: 356
301: 685,397,818,148
302: 714,945,814,721,597
303: 985,337,639
304: 96,951
305: 869,17
306: 922,63,1057,218,9,188
307: 844,52,364,756,624
308: 949,32,190,550
309: 67,13,5,586,159,131
310: 87,982,860,935,257,395
311: 525,522,695,404,132
312: 811,459,418,815
313: 173,34,905
314: 103,810,416,883,142
315: 585
316: 40,174,488
1049: 103,810,14,523
318: 521,261,811
1070: 122,810,403,14
320: 352,1,660,44
321: 1053,1021,118,799
322: 894,1039,255,241,267
323: 258,486,384
324: 698,358,687,566
325: 1078,102,490,375
326: 744,116,970
327: 363,760,219
328: 129,1045,959,476
329: 268,229,789
330: 973,114,117
331: 1026,216,11,952,983
332: 1081
333: 555,1030,1019,1038,1003,408
334: 652,805
335: 1060,741,734
336: 987,170,1031,120,1071,125
337: 303,985,740,639,158,696
338: 534,1082,1040
339: 927
340: 134
341: 949,32,554,831,283
342: 178
343: 1027,644
344: 694
345: 372,588
346: 559,758,961,578
347: 780,447
348: 948,939,377
349: 212
350: 478,113,551,43,565
351: 550,581,990,556
352: 320,745,373,1
353: 742,1034,1039,515
1063: 718,593,183
355: 593,183,50,641
356: 367,300
357: 730,912,473,1042,248
358: 250,687,324
359: 783,889,748,434,93
360: 688,221,1067,107,49
361: 55,745,373,298
362: 81,622,18
363: 327
364: 52,986,844,307
365: 143,549,923,971,243,1016,519
366: 601,903,470
367: 356,746,500
368: 173,893
369: 516,234
370: 580,1009,82,875,426
371: 531,379,205,701,980
372: 345,405,588
373: 745,361,352,70
374: 954,128,600
375: 492,490,102,1061,325
376: 194,216,569,491,11,517
377: 939,942,348,977,880
378: 100,241,1083,649,762,872
379: 531,371,205,171,430
380: 291,1076,89
381: 116,970
382: 879,754,256
1077: 35,233,741
384: 220,281,323,399,486
1074: 775
386: 732,592
387: 998,950
388: 19,774,992,193
1066: 976,1029,440,934,243,143,923
390: 704
391: 37,130,446
392: 932,715
393: 855,847,840
394: 85,276,953,813,78
395: 425,310,935,257,22
396: 1064,270,1012
397: 301,685,528
398: 866,510
399: 885,486,943,281,384
400: 1080,252,51
401: 74,206,944,286,477
402: 932,462,1022,967
403: 14,1070,474,1037
404: 824,695,311
405: 999,120,588,372
1075: 109,694,686
407: 121,957,851,594,853
408: 1009,333,1030,179,1019,1038
409: 611,661,279
410: 439,828,655,809,2,729
411: 561,925,463,280
412: 990,583,190
413: 512,600
414: 269,996,842,936,249
415: 419,807,968,1005,420
416: 941,883,142,314
417: 536,667,1005
418: 35,811,312
419: 415,728,801,21
420: 1005,415,941,21
421: 469,569,519,491
422: 823,887,607,755,605,871
423: 180,543
424: 225,770,931,210
425: 693,395,935,22,1036
426: 875,104,370,783
427: 452,292
428: 1016,772,1000,172
429: 64,80,46
430: 171,573,379,717
431: 501,837,921,633
1084: 918,1040,708
433: 673,638,284,128,856
434: 568,359,748,93
435: 7,288,856,101
436: 791,692,41
437: 263,802,781,175,776
438: 487,84,137
439: 828,410,809,1025
440: 475,1033,934,1066,164,243
441: 59,67,13,861,994
442: 737
443: 814,620
444: 492,993
445: 720,171
446: 548,391
447: 347
448: 812,598,681
449: 777,884,604,648,914,683
450: 130,955,753
451: 516,498,490,993
452: 427
453: 584,889,235,204,86,659
454: 249,820,687
455: 
456: 
457: 195,596,1022,481,707
458: 52,986,696,99,1015
459: 261,811,312,260,54
460: 717,839,264
461: 794
462: 932,402,217,664,647
463: 411,925,265,841,631
1067: 30,360
465: 105
466: 899,127,1057,133,218
467: 806,855,847,848
1079: 186,476
469: 914,421,569,971,965,604,519
470: 493,654,366,601
471: 711,44,724,145
472: 798
473: 623,1011,912,730,357
474: 633,501,403,1037
475: 440,1033,934,960
476: 959,1079,186,328
477: 286,779,565,87,1044,401,944
478: 350,551,987,125,485
479: 498,525,689
480: 159,632,131,227
481: 967,707,1022,457
482: 705,1076
483: 297,546,1043,259,124
484: 663
485: 514,125,478
486: 885,399,659,204,323,258,384
487: 438,893,84,888
488: 174,316,154
489: 672,287
490: 375,993,325,451
491: 421,569,376,517
492: 444,375,77
493: 470,33,770,601
494: 
495: 706,928
1069: 766
497: 254,62,553,684
498: 1078,479,451,689
499: 45
500: 367,746
501: 431,837,633,474,1037
502: 193,992
503: 624,1015,564
504: 653
505: 795,616,643,649,762
506: 745,509
507: 961,559,92
508: 1060,741,521
509: 262,506,44
510: 16,398,518,1028
511: 972,275,562,623
512: 413,600,610
513: 978,1024
514: 485,982
515: 353,193
516: 240,451,369,234
517: 11,172,491,376
518: 1028,510
519: 1016,971,365,469,421
520: 666,1062
521: 318,508
522: 525,311,586,132,227,159
523: 723,103,1049
524: 102,1078
525: 311,586,522,479,689
526: 670,867,548
527: 535,169
528: 161,752,189,685,397
529: 1041,1007
530: 155,666,185
531: 371,379,699,713
532: 47,147,534
533: 1002,536,126
534: 338,532
535: 527,982,860
536: 417,533
537: 728,801
538: 142,723,114,574
1047: 625,692,60
540: 137,825,768
541: 72,743,22,1036
542: 873,868,722,1013
543: 975,244,423
544: 
545: 570,736,821
546: 483,297,613,795,165
547: 772,925,750
548: 446,572,526
549: 765,365,923,1035,1016,1000
550: 351,581,308,668
551: 350,478,987,170,43,615
552: 28,974,1053,1021
553: 628,684,497
554: 831,715,797,283,341
555: 333,1030,1003
556: 351,990,296,829
557: 805,1048,926,652,215
558: 599,151,972
559: 346,507,92
560: 278,95,858
561: 411,750,714,908
562: 912,511,623
563: 163,732
564: 739,503,876,153
565: 477,779,350,113,1044
566: 698,324
567: 710,719,1053,1018
568: 595,434,748
569: 469,914,421,648,491,194,376
570: 545,736,838,821
571: 1055,200,577,908,271
572: 37,865,548
573: 171,430,839
574: 114,538,723
575: 822,155
576: 
577: 1055,571,772,172
578: 187,346
579: 207,1072
580: 370,1009,179,82,738
581: 351,550,668,140
582: 83,837
583: 412,596,1032
584: 93,453,700,86
585: 315,81
586: 525,522,159,309,5
587: 610,792,877
588: 405,120,372,345,1031
589: 233,916,1064,1012
590: 724
591: 988,85,1010
592: 140,386
593: 355,183,267,100,1063
594: 962,68,851,23,407,957
595: 568,45
596: 195,457,583
597: 181,620,302,814,721
598: 681,448
599: 151,558,214
600: 413,512,374
601: 366,470,493,770
602: 737,771,603
603: 602,771
604: 449,777,823,887,965,469,914
605: 871,607,422
606: 1073,158,99
607: 224,157,755,605,422
608: 192
609: 794
610: 587,938,512
611: 409,279
612: 1042,248,1024,874
613: 700,165,546
614: 110
615: 43,177,1006,170,551
616: 795,165,505,643,60
1055: 571,200,577,172
618: 1041
619: 84,888,1001,678
620: 597,443
621: 1020,683,764,862,277,252
622: 362,94,854,18
623: 473,511,275,562
624: 503,1015,307,52,756
625: 1047,692
1046: 246,757
627: 7,288,74,206,72
628: 553,684,228,656
629: 290,653
630: 813,892
631: 280,778,463
632: 480,8,227
633: 930,474,431,501
634: 861,234,759,240,67,5
635: 989,665,950,940,1072
636: 676,870
637: 208
638: 433,673,853,121,284,669
639: 303,337,158,1073
640: 199,679,751
641: 50,898,294,355,154
642: 203,727
643: 863,616,505,221
644: 674,910,343,1027,236,870
645: 806
646: 1032,655,809,1025
647: 664,462,967,850
648: 449,914,569,683,764,194
649: 297,795,505,762,378,1083
650: 749
651: 665,950,219
652: 805,557,334
653: 504,290,629
654: 470,902,817
655: 1032,646,809,2,410
656: 969,807,628,968
657: 88,273,1,980,660,205
658: 776,769,25
659: 885,486,1043,453,204,86
660: 711,320,1,88,657
661: 279,409,71
662: 
663: 192,732,484
664: 647,217,20,462
665: 651,940,635
666: 155,530,725,520
667: 231,969,417
668: 550,581
669: 284,853,638
670: 526,921,837
671: 10,298,995,55
672: 489,747
673: 433,638,121,288
674: 644,924,910,236,978,937
675: 245,979,900,773
676: 236,636,229
677: 213,256,786,16,106
678: 712,904,888,619
679: 199,640,162,751,61
680: 79,862,707,146,1080
681: 598,448,812
682: 289,973
683: 764,621,449,884,648,277
684: 553,628,228,62,497
685: 301,397,148,528
686: 848,694,1075
687: 250,358,454,324
688: 360,221,49
689: 240,479,498,525,5
690: 735,238,733,927
691: 247,271,200,1026,727
692: 436,41,625,1047
693: 425,3,935,180
694: 897,1075,686,344
695: 824,404,132,282,311
696: 158,99,740,337,986,458
697: 287
698: 324,566
699: 713,531,720,768
700: 86,584,613
701: 211,980,371,713
702: 
703: 71,800,135,988,726,276
704: 390,1004,1035
705: 482,1013,873
706: 213,495,928
707: 481,680,195,457,146
708: 19,774,1084,75
709: 70,273,211
710: 933,567,1018,798
711: 471,660,88,145,264
712: 678,893,888
713: 699,825,701,531
714: 302,945,908,561,814
715: 554,831,392
716: 775
717: 460,88,264,430
718: 1063,1039,742
719: 933,567,1053,28
720: 902,445,699,768
721: 958,278,302,181,597
722: 542,873,76,1017
723: 142,538,103,574,523
724: 590,471,44
725: 822,155,666,168
726: 1056,71,703,135
727: 203,642,1026,691,247,731
728: 537,801,419
729: 2,410
730: 139,357,473,1011
731: 858,953,247,203,727
732: 386,663,563
733: 162,690,61,90
734: 335,741
735: 690,1065,238,785,927
736: 545,570,838,786,106
737: 602,442
738: 59,179,69,994,580
739: 790,564,946
740: 985,337,986,696
741: 335,1060,734,1077,508
742: 353,1034,718,1002
743: 257,22,206,944,72,541
744: 116,326,785
745: 373,361,352,506
746: 367,500
747: 672
748: 359,568,434
749: 650,239
750: 561,925,547,772
751: 818,61,679,640
752: 528
753: 450,955
754: 879,382,201,25
755: 157,607,1033,422,823
756: 307,624
757: 36,246,1046
758: 961,346
759: 861,234,634,57
760: 105,327
761: 296,829
762: 872,505,649,378
763: 
764: 1020,683,621,648,194,29
765: 549,1016
766: 1069
767: 1054,1041,246
768: 782,699,540,720
769: 33,225,253,658
770: 33,225,493,601,424
771: 602,603
772: 1000,547,428,750,577
773: 900,675
774: 19,388,708,75
775: 716,1074
776: 175,437,658
777: 449,884,604,871,887,832
778: 841,631
779: 286,477,565,113,962,1008
780: 347,184
781: 266,437,802,138
782: 242,768,817,902
783: 359,426
784: 20
785: 735,1065,744
786: 16,736,106,677
787: 
788: 188,127,1057
789: 229,329
790: 739,822,168,946,1061
791: 436,45,796
792: 587,938,877
793: 111
794: 461,609
795: 616,165,505,297,546,649
796: 791
797: 0,76,554,283
798: 472,710
799: 118,913,321
800: 703,135,203,276
801: 537,728,419,930
802: 263,266,437,781,137
803: 843,909
804: 
805: 1048,557,652,334
806: 467,855,6,645
807: 656,969,968,1005,415
1062: 209,520
809: 1025,655,646,439,410
810: 103,314,1049,1070,14
811: 261,459,312,318,418
812: 448,681
813: 630,78,394
814: 443,280,302,714,597
815: 312,835
816: 166,129,1045
817: 242,782,654
818: 751,61,301
819: 31,292
820: 39,250,454
821: 138,545,570
822: 575,725,790,168
823: 422,887,755,1033,965,164,604
824: 991,695,404
825: 713,540
826: 226,964,977
827: 285,956,901,134
828: 439,410,963
829: 296,761,990,556
1058: 208
831: 554,715,949,341,272
832: 777,884
1057: 466,127,218,188,788,306
834: 844
835: 897,815,214,151,109
836: 
837: 431,501,921,670,582
838: 570,736,879,106
839: 460,573
840: 393,847
841: 778,265,463
842: 123,936,414,996
843: 803,1052
844: 834,307,364
1076: 291,482,89,380
1056: 285,726,135
847: 393,855,840,848,467
848: 686,847,467
849: 864,10
850: 967,647,79
851: 959,23,594,853,407
1065: 735,238,785
853: 851,121,407,669,638
854: 94,622
855: 393,847,6,806,467
856: 877,435,433,128
1054: 767,112,1041
858: 953,731,247,95,560
859: 1036,1027,191
860: 3,935,535,310,982
861: 634,759,67,441,994
862: 79,680,277,621,1080,252
863: 643,60
864: 849
865: 37,572
866: 398,1042,874
867: 526,0
868: 542,966,1013
869: 305,163,882
870: 236,636,644
871: 605,422,887,777
872: 762,378,241,890,894
873: 542,722,1017,1013,705
874: 612,1042,866
875: 426,104,370,160
876: 913,1015,564,153
877: 856,101,587,792
878: 27
879: 382,754,106,838,201,256
880: 226,977,377
881: 187,922,63
882: 163,869
883: 21,941,416,314
884: 449,777,832,277,683
885: 399,486,659,1043
886: 907
887: 422,823,871,777,604
888: 84,619,893,712,678,487
889: 359,104,93,453,235
890: 75,872,894
891: 997
892: 630
893: 173,368,712,487,888
894: 322,255,872,241,890,75
1053: 321,1021,28,552,719,567
1073: 606,639,158
897: 54,835,694,109
898: 50,641,259,124,294
899: 466,127,1011,133,139
900: 1034,1002,773,979,675
901: 956,983,827,285
902: 720,782,654
903: 366
904: 1024,678
905: 34,313
906: 228,1023
907: 886
908: 714,945,561,571
909: 118,803
910: 644,674,924,1027,911
911: 1027,910
912: 562,473,248,357
913: 876,799,153
914: 469,569,449,604,648
1071: 999,120,336
916: 233,589
917: 119
918: 49,1040,1084
1072: 579,940,635,989
920: 
921: 670,431,837
922: 306,63,9,187,881
923: 143,549,365,1035,976,1066,243
924: 674,910,978
925: 411,463,750,547,265
926: 48,557
927: 339,690,735,90
928: 495,706,960
929: 271,945,958,95
930: 633,801,122
931: 224,210,225,232,424
932: 462,402,392
933: 710,719
934: 440,475,960,1029,1066
935: 3,860,310,425,693,395
936: 39,842,414,249
937: 978,236,674,229
938: 610,792
939: 377,348,948,62
940: 665,635,1072
941: 416,420,883
942: 977,377
943: 399
944: 206,401,477,87,1044,743,257
945: 302,714,908,929,958
946: 790,739,77
947: 111,955
948: 62,348,939
949: 308,341,152,831,272,190
950: 651,998,387,635
951: 304,1004
952: 11,200,1026,331
953: 858,731,394
954: 374,128
955: 450,111,947,753
956: 983,901,1020,29,827
957: 121,407,594,286,74
958: 721,278,95,945,929
959: 851,23,476,328,129
960: 928,475,934,1029
961: 507,758,346
962: 594,68,1008,286,779
963: 65,828
964: 145,264,977,826
965: 971,164,823,604,469
966: 1037,868
967: 481,850,402,647
968: 656,807,415
969: 656,807,667
970: 116,326,381
971: 965,164,243,365,469,519
972: 275,558,511
973: 289,330,682
974: 28,552,1045
975: 244,543,3,180
976: 1029,1066,1004,923,1035
977: 964,942,377,880,826
978: 513,937,674,924
979: 675,900
980: 701,273,657,371,205
981: 
982: 87,310,1044,514,535,860
983: 956,901,216,29,331
984: 24,184,119
985: 303,337,740
986: 52,364,458,740,696
987: 336,170,1031,125,478,551
988: 703,85,276,1010,591
989: 635,1072
990: 412,351,556,829
991: 824,282
992: 1014,295,388,502,193
993: 444,490,451
994: 69,861,59,441,738
995: 10,671,55
996: 269,414,842,123,91,46
997: 891
998: 219,950,387
999: 405,120,1071
1000: 772,549,1016,428
1001: 84,619,266,138
1002: 533,900,742,1034,126
1003: 1038,555,333
1004: 976,1029,951,704,1035
1005: 420,807,417,415
1006: 170,1031,615
1007: 246,529,1059
1008: 962,68,43,113,779
1009: 408,370,580,179,1019,1038
1010: 56,988,591
1011: 473,80,133,730,899
1012: 169,1064,396,589
1013: 705,542,873,868
1014: 992,295,147,144
1015: 503,624,52,458,876
1016: 519,428,549,765,365,1000
1017: 283,76,873,722,32
1018: 58,710,567
1019: 59,179,13,333,1030,408,1009
1020: 764,621,194,29,956
1021: 1053,321,118,552
1022: 402,481,272,457
1023: 40,906,228
1024: 904,513,612,248
1025: 809,646,439
1026: 331,952,200,691,271,727
1027: 343,859,644,910,911
1028: 518,510,16,213
1029: 976,1066,1004,960,934
1030: 555,333,131,1019,408
1031: 336,987,170,120,588,1006
1032: 655,66,646,583,2
1033: 440,475,755,823,164,243
1034: 900,742,353,1002
1035: 549,923,976,1004,704
1036: 859,22,425,541
1037: 966,474,501,403
1038: 1003,333,408,1009
1039: 322,255,718,353
1040: 107,49,918,1082,1084,338
1041: 529,767,1054,618
1042: 612,248,357,874,866
1043: 885,659,86,483,124
1044: 87,982,477,565,944
1045: 328,129,974,816
