0: 83,867,797
245: 973,675,114
246: 632,131,757
247: 1016,731,271
248: 357,912,612
249: 454,936,414
250: 358,820,687
1083: 649,297,259
252: 621,400
253: 493,817,175,33
254: 628,697
255: 774,75,322,894,19
256: 879,382,495
257: 1097,87,395
258: 917,384
259: 297,483,1083
260: 1012,459,1090,1087
261: 1012,393,847
262: 509,1019,94
263: 175,776,1042,437
264: 88,980,1001,1023,717
265: 925,463
266: 84,619,802,781,138
267: 1063,718,241,100,183,1002
268: 329,636
269: 414,996,466,91
270: 212,396
271: 247,953
272: 190,457,831,949
1101: 240,498,102,1078,375,325
1080: 621,683,862,146,400
275: 972,511,623
276: 988,800,203,1026,858
277: 1033,862,884,680,79
1102: 766,1069
279: 661,409,611
280: 778,1000,981,631
281: 294,898,399,174,641
282: 695,311,132,150
283: 554,715
284: 1008
285: 1056,827,134
286: 779,962,401,957
287: 446,526,1005,489
288: 206,627,435,7
289: 973,682,4
290: 629,653
291: 1094,818
292: 427,819
1052: 1109,1073,843
294: 281,898,124,399,50
295: 992
296: 192,829,608
297: 649,259,795,1083
298: 671,198,361,1027
299: 134,51,439
300: 1062,991,1041,1085
301: 148,685
302: 814,597,908,721
303: 337,985,639
304: 96,951
305: 869,17
306: 922,1011,218,9
307: 1106
308: 32,550,412
309: 441
310: 935,1099,395
311: 1092,282,695,132,525
312: 1090,418,459
313: 610,34,905
314: 103,810,142
315: 585
316: 228,40,1043,220,684,488
1049: 939,948,684,553
318: 459,35
1070: 810,403
320: 352,506,44,1,471,657
321: 913,799
322: 894,718,241,255,353
323: 370,447,1038
324: 698,358,687,566
325: 490,451,375,1101,1018
326: 744,116,970
327: 363,760,219,651
328: 129,959,476
329: 268,938,792
330: 973,114,117
331: 642,727,691,216,901
332: 1081
333: 555,1046,1096
334: 112,1054,805
335: 1060,741,734,589
336: 1071,223
337: 303,639,158,986
338: 1082,534
339: 927
340: 726,134,1056
341: 76
342: 178
1037: 826,672,226,880,497
1103: 1072,940,635,989
345: 372
346: 559,578,758,961,507
347: 94,854
348: 942,1009,939,948,377
349: 169,527,535
350: 551,113,779,565
351: 412,581,990
352: 320,506,745,373,70,1
353: 742,322,718,515
1063: 718,267,667,1002,742
355: 231,898,1040,641,154
356: 367
357: 248,912,473,730
358: 250,687,324
359: 889,748,434,93
360: 221,49,1067,107
361: 55,745,373,671,298,1027
362: 81,622,1030
363: 327,881
364: 1015
365: 923
366: 753,470,903,1025,1022
367: 356
368: 173,789,893
369: 516,993
370: 323,875
371: 531,205,379
372: 345,405
373: 745,361,1027,352,70
374: 954,128,452,877,587,600
375: 1061,1101,490,325
376: 491,11,519,29
377: 939,942,348,880
378: 894,1100,872,241
379: 531,371,205,430,1017,445
380: 702,1032,818,397,1013
381: 116,970
382: 1035,15,879,256,754,495
1077: 1060,741,508
384: 1043,917,258,119,62,220
1074: 775
386: 732,592
387: 998,950
388: 992,774,502,193
1066: 440,243,923
390: 704
391: 37,572,130,446
392: 554,932,402,715
393: 1036,847,1012,261,54
394: 85,858,813,78
395: 425,310,935,257
396: 1064,270
397: 818,380,1013
398: 874,545,866
399: 885,281,294
400: 621,1080,252
401: 957,74,286
402: 392,967,715
403: 14,1070,474
404: 1092,824,524,695
405: 999,120,372
1075: 109,897,686
407: 853,851,594,121,957
1110: 443,1104
409: 611,661,279
410: 828,729,963
411: 561,750,925,463,1000
412: 351,308,550
413: 587,600,198,512
414: 269,996,842,936,249
415: 122,419,533,420
416: 941,126
417: 667,536
418: 312
419: 968,807,533,415,122
420: 415,941
421: 469,965,604
422: 871,887,605,607,164,823
423: 815,3,214,1006
424: 210,225,217,784
425: 395,693,191,859,22
426: 875
427: 452,292
428: 549,172,517
429: 64,46,80
430: 573,1017,205,379,717,460
431: 921,633,930,537
1084: 1082,918,147
433: 669,1008
434: 568,595,359,41,93
435: 856,101,288,7
436: 791,45,595,41
437: 802,1042,263
438: 825,540
439: 828,809,299
440: 1066,243,475,934,755
441: 13,309
442: 737
443: 1104,1110,814,597,620
444: 1045,472
445: 720,531,379,699,1024,1017
446: 548,526,287,130,391
447: 1038,580,323
448: 812,598,681
449: 1033,683,648,1004
450: 947,955
451: 490,325,1018,993
452: 427,374,954,600
453: 235,86,659
454: 249,820,687
455: 
456: 
457: 831,481,272,195
458: 99,986
459: 318,260,312,1090
460: 717,964,430,826,839
461: 794,841
462: 932
463: 841,1000,265,925,411
1067: 30,360,107
465: 105
466: 269,91,133,127
467: 848,806
1079: 186,476
469: 421,971,965
470: 654,601,366,1025
471: 711,660,657,320,44,724,184
472: 864,798,444
473: 623,562,912,357
474: 966,403
475: 960,934,15,157,755,440
476: 959,23,1079,186,328
477: 779,565,982,944,87
478: 485,987,125
479: 1092,1078,498,525,689
480: 1046,1096,131,1007,13
481: 707,680,457,967,195
482: 1094,705,140
483: 165,124,259
484: 663
485: 478,125,230,514
486: 204,885
487: 173,893,84,888
488: 174,40,316,228,1039
489: 697,1005,287
490: 451,325,375
491: 376,11,952
1091: 576
493: 253,817,601,33,1028
1087: 54,260,1012,1090
495: 960,256,382,15
1069: 1107,1102
497: 1005,226,1037,747
498: 1101,240,1078,479,689
499: 45,791
500: 1085,991,746
501: 83,837,1034,542
502: 193,992,388
503: 624,575,822
504: 
505: 795,616,643,762,688
506: 352,320,44,18,745,509
507: 961,346,559,92
508: 521,1060,1077
509: 262,1019,18,506,44
510: 788,1029,139
511: 910,1044,972,275,562,623
512: 413
513: 978,937
514: 527,535,230,485
515: 774,353,193
516: 369,993,234
517: 1055,428,172
518: 788
519: 376
520: 666,530,185,1041
521: 508
522: 132,227,586,159
523: 103,723
524: 824,725,1078,404
525: 5,586,479,1092,311,689
526: 446,548,287
527: 535,514,169,349
528: 161,1068
529: 
530: 520,666,185,155
531: 371,379,699,713,445
532: 534,1014
533: 807,419,969,415
534: 147,1014,338,1082,532
535: 527,514,230,349
536: 417,667
537: 930,801,921,431
538: 142,114,574,723
1047: 235,204,659
540: 699,713,1024,825,438
541: 870
542: 501,868
1092: 404,479,311,695,525
544: 
545: 874,398,736,786
546: 165,86,613,700
547: 925,772,750
548: 446,526,572
549: 772,172,428
550: 668,308,412,581
551: 350,43,615,113
552: 28,974,1053
553: 628,684,1049,228,656
554: 392,283
555: 1096,333
556: 140,581
557: 
558: 599,151,972
559: 346,578,507,92
560: 953,95,892,630
561: 411,750,577
562: 912,511,910,623,473
563: 163,732
564: 876,153
565: 477,779,350,982
566: 698,324
567: 719
568: 748,434,595
569: 29,194
570: 838
571: 200
572: 37,391,865,548,12
573: 430,1017,839
574: 114,723,538
575: 822,1048,155,503,666
576: 1091
577: 561,1055
578: 346,559,187
579: 207,1072
580: 854,738,447
581: 351,550,556
1036: 393,847,54
583: 646,596,2
584: 613,700
585: 315,57,222,81
586: 525,5,522,159
587: 413,600,374
588: 
589: 734,335,741
590: 724,82,184,24,1019
591: 85
592: 386,89
593: 100,183,1040,231
594: 962,68,23,851,407,957
595: 45,568,434,436,41
596: 195,583
597: 302,814,443,721,181,620
598: 681,448
599: 151,558,214,1006,972
600: 413,587,452,374
601: 493,817,470,1025
602: 737,771,603
603: 602,771
604: 965,914,421
605: 422,871,210,607,224,784
606: 1088,158,99
607: 224,422,605,823
608: 829,761,192,296
609: 794
610: 313,938
611: 409,279
612: 248,904
613: 584,700,546,616
614: 110,14,199
615: 43,177,551
616: 795,505,613,60
1055: 517,172,577
618: 
619: 888,266,678,904
620: 597,443,181
621: 1080,252,683,648,1020,400
622: 81,362,222
623: 473,511,275,562
624: 503
625: 1095,1003,692
1046: 480,1096,13,333
627: 206,288,72,7
628: 254,553,968,656
629: 290,653
630: 813,560,953,892
631: 981,778,280
632: 131,1007,227,246
633: 431,670,1034,837
634: 759,861,38
635: 989,665,950,1103
636: 268
637: 208
638: 669,853,121,673
639: 303,337,158,1088
640: 199
641: 174,281,898,355
642: 331,727,1026,1056,135,203
643: 863,60,505,221,688
644: 674,1086,236,870
645: 806
646: 583
647: 850,664
648: 764,1020,1004,449,621,683
649: 297,795,762,1083
650: 749
651: 665,950,327,219
652: 805
653: 290,629
654: 793,470,902,242,817
1045: 77,710,444
656: 968,807,1039,628,553
657: 471,711,660,320,1,88,1001
658: 25,232,201,769
659: 165,86,453,235,1047
660: 471,711,657
661: 279,71,409,726
662: 1108
663: 192,732,484
664: 20,784,217,850,647
665: 651,940,635
666: 520,530,155,575,1048
667: 417,1002,1063,536
668: 550,873,32
669: 433,638,853,1008
670: 921,633,837
671: 10,298,995,55,361
672: 826,1037,947,839
673: 121,74,638
674: 644,1086,236,978,937,924
675: 773,682,973,245
676: 229,236
677: 106,786,213
678: 712,893,888,619
1111: 975,3
680: 481,707,277,862,146
681: 598,448,812
682: 773,675,289,973
683: 621,1080,1033,862,449,648
684: 220,1049,316,228,553
685: 148,301
686: 1075,848
687: 250,358,454,324
688: 762,643,505,221,49
689: 479,240,498,525,5
690: 735,238,733,927
691: 216,952,1016,331,727
692: 886,796,1003,625
693: 191,935,425
1104: 443,1110,714,981,814
695: 282,404,1092,311
696: 158,99,986
697: 489,254
698: 324,566
699: 713,540,1024,531,445
700: 613,584,86,546
701: 211,709
702: 380,1032,89,1013
703: 988,203,726,135,71
704: 390
705: 482,140
706: 928
707: 481,680,79,967
708: 918,75,147,19
709: 1027,70,701
710: 58,77,1045,798
711: 471,660,657,1023,724,88,145
712: 678,893,789
713: 699,540,825,531
714: 814,1104
715: 831,392,402,283
716: 775
717: 460,980,264,205,430
718: 1063,267,241,322,353,742
719: 1053,567
720: 902,782,445,1024
721: 958,181,908,302,597,945
722: 873,32,76
723: 574,142,538,103,523
724: 590,184,24,471,711,145
725: 102,168,1078,1048,524
726: 340,135,1056,703,661,71
727: 331,642,1026,691,731
728: 968,801
729: 410
730: 1029,357,866
731: 1016,247,727,1026
732: 386,663,563
733: 162,61,690,90
734: 589,335
735: 690,1065,927
736: 106,545,821
737: 602,442
738: 179,994,580
739: 946,822,790
740: 52,1021
741: 335,1060,1077,589
742: 353,1063,718
743: 944,206,72
744: 116,326
745: 55,361,373,18,352,506
746: 500
747: 130,1005,497
748: 568,359
749: 650,239
750: 411,561,547,925,772
751: 162
1097: 257,22
753: 366,955,1022
754: 879,201,25,1035,382
755: 157,475,440,243
756: 844
757: 246,131,1096
758: 9,961,922,346
759: 57,634,38
760: 105,327
761: 829,608
762: 688,795,505,649
1088: 1073,606,639,158
764: 648,1020,1004,956,51,827
1095: 625,60
766: 1102
767: 36,926,215,1098
1108: 1105,662
769: 33,175,776,658
770: 1025,1028
771: 602,603
772: 549,172,547,750
773: 675,682
774: 515,255,19,388,193
775: 716,1074
776: 175,263,769
777: 832,871,887
778: 841,1000,794,280,631
779: 113,477,286,565,350
780: 984,1038,917,119
781: 802,266,138
782: 720,242,1024
783: 889
784: 20,664,424,210,605
785: 
786: 16,213,545,677
787: 
788: 510,518
789: 368,712
790: 1061,946,739,168
791: 436,499,45,796
792: 938,329
793: 654,902,111,955
794: 461,841,778,609
795: 616,505,649,297,762
796: 791,1003,692
797: 12,867,0
798: 933,710,472
799: 118,913,321
800: 276,203,1026
801: 930,21,537,728
802: 781,437,84,266
803: 843,1073,909
1041: 209,520,1062,300
805: 652,334
806: 467,6,855,645
807: 968,419,533,656,1039,969
1062: 300,1113,1041,824
809: 439,828
810: 314,883,1070
1106: 52,1015,307
812: 448,681
813: 78,630,953,394
814: 302,597,714,443,1104
815: 423,214,835
816: 166
817: 253,493,601,242,654
818: 291,380,1032,397
819: 31,292
820: 39,936,250,454
821: 138,736
822: 575,1048,503,739
823: 1112,164,607,422
824: 524,1062,404
825: 34,905,438,713,540
826: 672,1037,460,964,839
827: 285,901,764,1020,956,134,51
828: 439,809,410,963
829: 761,296,608
1058: 208
831: 457,715,949,272
832: 884,777,850,79
1057: 218,127
1094: 482,291
835: 109,897,815,151,214
1113: 1062,991
837: 501,633,670,1034
838: 106,570
839: 460,573,826,672
1105: 891,1108
841: 778,463,1000,794,461
842: 123,936,414,996
843: 803,1052
844: 1015,756
1109: 1052,1073
1056: 285,642,726,340,135
847: 393,1036,261,855
848: 467,686
849: 864,10
850: 647,20,664,832
851: 959,23,594,853,407
1065: 735,238
853: 407,851,121,669,638
854: 580,347
855: 6,847,806
856: 877,101,435
1054: 334,112
858: 394,85,276
859: 22,425,191
860: 935
861: 994,634
862: 277,1033,680,146,1080,683
863: 643,60,30
864: 472,849
865: 37,572,12
866: 874,730,1029,398
867: 12,797,0
868: 966,542
869: 305,163,882
870: 236,541,644
871: 422,887,605,20,777
872: 890,378,1100
873: 32,722,668
874: 545,866,398
875: 104,426,370
876: 913,564,153
877: 856,374,128
878: 27
879: 256,754,382
880: 226,977,377,1037
881: 363,187,1011,63
882: 163,869
883: 810
884: 832,79,277,1033
885: 399,486
886: 692,907
887: 422,871,164,777
888: 84,619,678,893,487
889: 359,783,93
890: 918,75,872,1100
891: 1105,997
892: 560,630
893: 712,678,173,368,487,888
894: 322,378,1100,241,255
1053: 28,552,719
1073: 1088,1109,1052,803
897: 109,1075,835
898: 281,294,1040,50,641,355
899: 127,139,133
900: 
901: 827,983,956,331
902: 720,242,793,654
903: 1025,366,1022
904: 612,619
905: 34,825,313,211
1044: 511,911,910,972
907: 886
908: 302,929,945,721
909: 118,803
910: 511,1044,1086,562,924
911: 1044
912: 562,473,357,248
913: 876,799,153,321
914: 604
1071: 999,1093,336
1040: 898,50,593,355,231
917: 258,780,119,384
918: 890,75,708,1084
1072: 1103,989,579
920: 
921: 431,537,670
922: 187,306,1011,758
923: 1066,365
924: 674,1086,910,978
925: 265,547,463,411,750
926: 215,767
927: 339,690,735,90
928: 706
929: 945,908,200
930: 801,21,537,431
931: 210,225,232,224
932: 462,392
933: 798,31
934: 960,475,440
935: 310,860,395,693
936: 820,39,842,414,249
937: 513,978,236,674,229
938: 792,329,610
939: 948,377,1049,348
940: 665,1103
941: 416,420
942: 348,1009,24,145,377
1039: 228,488,807,656
944: 743,477,87
945: 929,908,958,721,95
946: 739,790
947: 111,955,672,450
948: 939,1049,348,1009,62
949: 831,272
950: 651,998,219,387,635
951: 304
952: 691,216,491,11,1016
953: 560,271,813,630
954: 374,128,452
955: 111,947,793,450,753
956: 194,983,764,1004,901,827
957: 121,401,594,962,286,407
958: 721,181,945,1010
959: 476,23,851,328,129
960: 495,475,934
961: 507,758,346
962: 594,68,113,286,957
963: 65,828,410
964: 460,977,826
965: 604,164,971,421,469
966: 868,474
967: 402,481,707
968: 807,419,656,628,728
969: 154,807,533
970: 116,326,381
971: 1112,965,469
972: 275,599,558,511,1044
973: 289,330,245,675,682
974: 28,552
975: 1111,244,233
976: 
977: 964,880
978: 513,937,674,924
1042: 137,437,263
980: 88,1001,264,205,717
981: 631,280,1104
982: 1099,477,565,87
983: 194,956,29,216,901
984: 780,82,119
985: 1021,303
986: 158,696,99,458,337
987: 125,170,478
988: 703,276
989: 635,1072,1103
990: 2,351
991: 300,1113,1085,500
992: 295,388,502
993: 369,516,451
994: 861,179,738
995: 10,671,55
996: 269,414,46,842,123,91
997: 891
998: 219,950,387
999: 405,120,1093,1071
1000: 841,778,463,411,280
1001: 88,980,264,1,657
1002: 667,183,231,1063,267
1003: 796,692,625
1004: 764,648,1020,449,194,956
1005: 497,747,489,287
1006: 599,214,423,180
1007: 632,131,480,13
1008: 284,433,669
1009: 942,348,82,24,948
1010: 958,181
1011: 187,922,306,63,881
1012: 260,261,1087,54,393
1013: 189,702,380,1032,397
1014: 147,534,532
1015: 364,844,1106
1016: 200,247,691,952,731
1017: 430,573,379,445
1018: 240,451,325
1019: 262,509,44,590,184
1020: 764,648,1004,621,51,827
1021: 985,740
1022: 753,366,903,37
1023: 711,88,264,145
1024: 699,540,720,782,445
1025: 903,770,470,601,366
1026: 642,727,731,800,276,203
1027: 709,298,198,361,373,70
1028: 225,493,33,770
1029: 730,139,866,510
1030: 18,362
1031: 
1032: 702,380,818,89,1013
1033: 277,862,884,449,683
1034: 633,837,501
1035: 382,15,754,25
1089: 
1090: 312,459,260,1087
1112: 164,823,971
