0: 797,76,867,83
260: 261,459,1087
261: 260,318,811,459
262: 509
263: 242,782,137,437,175
264: 145,964,711,717,460
265: 841,925,463
266: 802,781,84,138
267: 1063,718,241,100,183
268: 329,636
269: 414,996,91,466
270: 212,396
271: 1026,247,95,858,1010
272: 190,457,831,949,1022
273: 701,980
1080: 146,400,680,862
275: 972,511,623
276: 731,203,800
277: 680,862,884,79,683
278: 560,1010,958
279: 661,409,611
280: 631,411,561,714,814
281: 1039,641,399,294,40,174
282: 1048,695,311,132,150
283: 715,554,831,949,341
284: 669,638,433,128
285: 1056,901,134,827
286: 962,779,401,957
287: 526,1037
288: 206,627,435,1008,7
289: 973,682,4
290: 629,653
291: 1013,818,380
292: 427,819
1052: 1073,843
294: 399,885,124,898,641,281
295: 992,147,19,388
296: 192,1032,829,608
297: 649,259,1083
298: 671,361,198
299: 134,51
300: 209,356,1085
301: 685,397,818,1013,148
302: 814,908,714,945,721,597
303: 985,337,639
304: 96,951
305: 869,17
306: 1057,63,218,9,922
307: 844,52,364,756,624,1021
308: 341,1022,32,412
309: 13,1046,441
310: 860,935,1006,1099,395
311: 1092,695,282,132,525,522
312: 1090,459,418,815,1036
313: 905,1024,34
314: 103,810,1034,142
315: 585
316: 656,488,174,40,228
1049: 728,697,1037
318: 508,35,521,1012,811,261
1070: 633,930,474,403
320: 352,44,1,471
321: 913,799
322: 894,718,241,255
323: 258,370,447,917
324: 698,358,687,566
325: 1078,498,102,490,375,451
326: 744,116,970
327: 363,760,219
328: 129,959,476
329: 268,792,938
330: 973,114,117
331: 216,952,691,642,727
332: 1081
333: 555,1096,408
334: 112,1054,805
335: 1060,741,734
336: 1071,223
337: 303,985,639,740,158,696
338: 532,1082,534
339: 927
340: 134
341: 308,949,1022,283
342: 178
1037: 489,1049,697,287
344: 
345: 588,372
346: 559,758,961,507,578
347: 184,780,94,82
348: 377,24,948
349: 169,527,535
350: 551,113,779,565
351: 412,581,550,990,1032
352: 320,745,373,70,1
353: 742,515
1063: 718,267,183
355: 231,183,593
356: 1085,300,367
357: 248,912,730
358: 250,687,324
359: 783,568,434,748,93
360: 221,49,1067,107
361: 55,745,671,298,373
362: 81,622,18
363: 327
364: 52,986,307,844
365: 1035,519,1004
366: 601,903,470
367: 746,356,1085
368: 173,893,1024,789,712
369: 516,993
370: 447,323,258,1038
371: 531,1001,205,379
372: 345,588,405
373: 745,361,352,70
374: 954,128,877,600,587
375: 492,490,102,1061,77,325
376: 491,1016,29,1020,11
377: 942,348,977,939,880
378: 894,1040,872,241
379: 171,205,531,371,430
380: 291,1094,89
381: 116,970
382: 754,879,256,495
1077: 508,35,589,741,233
384: 220,1009,917,399,1043
1074: 775
386: 732,592
387: 998,950
388: 19,774,295,992,193
1066: 440,243,923
390: 704
391: 37,130,1017,446
392: 932,402,554,715
393: 855,847
394: 85,813,78
395: 310,935,257
396: 1064,270
397: 301,685,818,528
398: 866,510,139
399: 294,1043,384,40,281
400: 1080,252,51
401: 957,74,286
402: 932,462,392,967
403: 14,1070,474
404: 1092,695,824
405: 999,120,372,588
1075: 109,897,686
407: 853,851,594,121,957
408: 333
409: 611,661,279
410: 828,729,963
411: 561,925,750,631,280,463
412: 351,308,1022,550
413: 512,600
414: 269,996,842,936,249
415: 122,533,419,420,1002
416: 941,126,1034
417: 536,667,1002
418: 1012,811,459,1036,312
419: 968,415,122
420: 415,122,941,21
421: 469,519,914,965,569
422: 823,164,607,605,887
423: 214,180
424: 770,225,931,210
425: 191,693,859
426: 875
427: 452,292
428: 1016,549,172,517
429: 64,80,46
430: 717,460,171,573,379
431: 921,537,633,837,501
1084: 918,534,708
433: 435,673,284,638,128,856
434: 568,595,359,93
435: 433,673,1008,288,856,101
436: 791,692,595,41
437: 802,781,263,175,1042
438: 487,84
439: 828,809
440: 1066,934,475,755,243
441: 59,861,634,1046,309
442: 737
443: 814,597,620
444: 492,490,993
445: 720,531,171
446: 548,526,391
447: 1019,82,370,323
448: 812,598,681
449: 604,914,965,884,683,648
450: 130,1017,947,955
451: 490,325,498,240,516,993
452: 427,954
453: 584,889,235,1003,86,659
454: 249,820,687
455: 
456: 
457: 831,481,272,195
458: 52,986,696,99,1021
459: 811,418,260,261,1090,312
460: 717,430,964,264,839
461: 794
462: 932,402,217,664,647,967
463: 631,265,841,778,411,925
1067: 30,360
465: 105
466: 91,133,269,127
467: 806,855,847,848
1079: 186,476
469: 519,421,1033,971,1035,965
470: 493,654,366,601
471: 711,320,44,660
472: 798
473: 562,912,623
474: 633,1070,501,403
475: 960,440,934
476: 959,23,1079,186,328
477: 779,982,565,944,87
478: 485,987,125
479: 1092,1078,498,525,689
480: 131,13
481: 707,457,195
482: 1076,1094,705
483: 50,898,259,124,1047
484: 663
485: 478,125,230,514
486: 258,1038,160,885,204,1043
487: 438,173,893,84,888
488: 316,656,174,1039,154,969
489: 672,254,1037
490: 444,492,375,451,325,993
491: 376,200,1016,517
492: 444,490,375,77,58
493: 470,817,33,601,770
1087: 840,260,54
495: 960,256,1029,382
1069: 766
497: 939,1005,880,254
498: 325,1078,479,451,240,689
499: 45
500: 1085,991
501: 837,431,633,474
502: 193,992
503: 756,624,1021,575
504: 
505: 795,616,643,762,688
506: 745,509
507: 961,346,559,92
508: 318,1077,1060,741,521
509: 262,506,44,724
510: 398,788,16
511: 972,275,562,623
512: 413,600,587,610
513: 978,937
514: 527,535,485,860,1006
515: 353,193
516: 369,993,451,240,234,1018
517: 1055,1016,428,172,491,200
518: 788,1011
519: 469,421,365,1004
520: 666,1062
521: 318,508
522: 586,311,132,227
523: 103,723
524: 102,725,1078
525: 586,479,1092,311,689
526: 446,548,287
527: 535,514,169,349,860,3
528: 161,189,685,397
529: 
530: 155,666,185
531: 371,699,713,379,445
532: 1089,338,534,1014
533: 969,667,1002,415
534: 147,1084,338,532,1014
535: 527,514,230,349
536: 417
537: 801,921,431
538: 142,114,574,723
1047: 885,659,124,165,898,483
540: 699,825,137,768
541: 870,676,72,1044,636
542: 868
1092: 404,479,695,311,525
544: 
545: 874,736,786
546: 700,86,165,613
547: 925,750,772
548: 446,526,572
549: 772,172,428
550: 668,351,412,581
551: 350,43,615,113
552: 28,974,1053
553: 628,684
554: 392,283,715
555: 333,1096
556: 1032,581,140,592
557: 1041,746
558: 599,151,972
559: 346,507,578,92
560: 953,278,1010,958,892
561: 411,750,280,714,577
562: 473,511,623
563: 163,732
564: 876,153
565: 982,350,477,779
566: 698,324
567: 719
568: 595,434,748,359
569: 194,1020,914,421,648
570: 201,1028,838
571: 1055,1000,1026
572: 37,865,548,12,867
573: 171,430,839
574: 114,723,538
575: 822,739,503,155
576: 1091
577: 908,714,1000,561
578: 187,346,559
579: 207,1072
580: 854,738,1019,82
581: 351,550,140,556,1032
1036: 815,975,418,312
583: 646,596,2
584: 93,453,889,700,86
585: 315,57,81
586: 525,522,5,159
587: 610,792,374,877,1027,512,600
588: 345,372,405,120
589: 734,1064,741,233,1031,1077
590: 724,97,1023
591: 85
592: 140,556,386
593: 100,50,259,1083,1040,355
594: 962,68,23,851,407,957
595: 568,434,45,436
596: 195,583
597: 181,721,443,302,620
598: 681,448
599: 151,558,214
600: 413,512,374,587
601: 366,470,493,770
602: 737,771,603
603: 602,771
604: 449,965,164,1033,884,777
605: 871,210,607,422
606: 1088,158,99
607: 15,224,157,605,422
608: 829,761,192,296
609: 794
610: 587,792,938,1027,512
611: 409,279
612: 904
613: 700,546
614: 110,14
615: 43,177,551
616: 795,505,60
1055: 571,517,172
618: 
619: 888,678,904
620: 443,597
621: 683,764,648,862,252
622: 362,222,69,94,854,18
623: 511,275,562,473
624: 756,503,307,52,1021
625: 692
1046: 1018,67,634,159,309,441,861
627: 206,288,72,7
628: 553,684,228,656,807
629: 290,653
630: 813,953,892
631: 280,463,778,411
632: 227,1007,246
633: 930,1070,474,431,501
634: 1018,67,1046,759,441,861
635: 989,665,950,940,1072
636: 676,541,268
637: 208
638: 284,669,853,121,433,673
639: 303,337,158,1088
640: 199
641: 1039,281,294,898,174
642: 203,135,727,331
643: 863,60,505,221
644: 674,1086,236,870
645: 806
646: 583
647: 664,850,967,1025,462
648: 621,683,764,449,914,194,569
649: 297,795,762
650: 749
651: 665,950,219
652: 805
653: 290,629
654: 470,817,902
1045: 1061,77,790,946
656: 316,488,628,228,969,807
657: 88,205,660,980,1
658: 25,776,201,769
659: 1047,204,453,235,86,165
660: 657,471
661: 279,409,71
662: 
663: 192,732,484
664: 647,850,217,20,784,462
665: 651,940,635
666: 155,530,822,520,725
667: 154,231,533,417,1002
668: 550,873,32,705
669: 284,638,853
670: 921,837
671: 10,298,995,55,361
672: 489,747
673: 435,433,1008,121,74,638
674: 644,1086,236,924,978,937
675: 773,682,973,245
676: 236,870,541,636,229
677: 106,786
678: 712,888,619
679: 751
680: 277,862,146,1080
681: 598,448,812
682: 773,675,289,973
683: 621,648,884,449,277,862
684: 553,628,228,62
685: 301,397,148,528
686: 848,1075
687: 250,358,454,324
688: 762,505,221,49
689: 240,5,479,498,525
690: 735,238,733,927
691: 331,952,247,727
692: 436,41,625
693: 180,425
694: 
695: 404,1092,311,282,824,1048
696: 158,99,740,337,986,458
697: 728,1049,1037
698: 324,566
699: 713,540,531,720,768
700: 86,546,584,613
701: 211,273,709,980,1001
702: 
703: 988,135,726,71
704: 390
705: 668,482
706: 213,1029,928
707: 481,967,1025
708: 19,774,1084,918,75
709: 70,701
710: 58
711: 471,88,145,264
712: 678,789,368,893
713: 699,825,531
714: 908,577,561,280,814,302
715: 283,554,392,831
716: 775
717: 460,430,88,205,264
718: 1063,267,241,322,742
719: 1053,567
720: 902,445,699,768
721: 181,597,302,958,945
722: 873,76
723: 574,142,538,103,523
724: 97,590,1023,509,44
725: 168,524,666,822
726: 71,1056,703
727: 203,642,331,691,247,731
728: 1049,697,968
729: 410
730: 357,866,139
731: 858,276,247,203,727
732: 386,663,563
733: 162,61,690,90
734: 589,335,741
735: 690,1065,238,785,927
736: 106,821,545
737: 602,442
738: 994,1030,854,580
739: 575,822,168,790
740: 985,337,986,696
741: 335,1060,734,589,508,1077
742: 353,718
743: 72,944,206
744: 116,326,785
745: 361,373,352,506
746: 367,557,926
747: 672,130
748: 568,359
749: 650,239
750: 411,561,925,547,772
751: 1013,679,162,61
1097: 257,22
753: 955,1017
754: 382,201,879,25
755: 157,440,823
756: 503,624,307
757: 246
758: 961,346
759: 1018,634,861,38
760: 105,327
761: 829,608
762: 688,505,649
1088: 1073,606,639,158
764: 621,648,194
1095: 60
766: 1069
767: 926,215,36,1098
768: 782,699,540,137,720
769: 33,225,253,776,658
770: 424,493,33,225,601
771: 602,603
772: 549,172,750,547
773: 675,682
774: 19,388,708,75,255
775: 716,1074
776: 175,1042,769,658
777: 832,884,887,604
778: 841,631,463
779: 113,477,350,286,565
780: 184,347,82,984,119
781: 802,266,437,138
782: 242,768,263,902,817
783: 359,889
784: 20,664
785: 735,1065,744
786: 16,545,677
787: 
788: 1011,510,518
789: 368,712
790: 1045,1061,739,946,168
791: 436,796,45
792: 587,610,938,1027,329
793: 111
794: 461,609
795: 616,505,649
796: 791
797: 0,12
798: 933,472
799: 118,913,321
800: 988,203,135,276
801: 537,930
802: 266,781,437
803: 843,1073,909
1041: 557,926
805: 652,334
806: 467,855,6,645
807: 656,628,969
1062: 209,520
809: 439,828
810: 883,1034,314
811: 1012,459,418,318,35,261
812: 448,681
813: 78,630,953,394
814: 443,302,280,714
815: 214,1036,835,312
816: 166
817: 493,654,242,782,253
818: 301,397,1013,291
819: 31,292
820: 39,936,250,454
821: 138,736
822: 575,739,155,666,168,725
823: 422,164,1033,755,971
824: 1048,991,404,695
825: 713,540
826: 226,880,977,964
827: 134,51,956,901,285
828: 439,809,410,963
829: 761,1032,296,608
1058: 208
831: 457,283,715,949,272
832: 884,777,79,850
1057: 306,63,218,188,1011
1094: 1076,482,89,380
835: 897,815,214,151,109
836: 
837: 501,431,670
838: 106,570,1028
839: 460,573
840: 1087
841: 778,265,463
842: 123,936,414,996
843: 803,1052
844: 307,364
1076: 482,1094
1056: 285,135,726
847: 393,855,848,467
848: 686,847,467
849: 864,10
850: 664,647,1025,20,832
851: 959,23,594,407
1065: 735,238,785
853: 407,121,669,638
854: 94,580,69,1030,622,738
855: 393,847,6,806,467
856: 877,101,435,433,128
1054: 334,112
858: 731,247,271
859: 22,425,191
860: 310,935,1006,527,514,3
861: 441,634,1046,759
862: 277,680,621,683,1080,252
863: 643,60
864: 849
865: 37,572,12
866: 398,730,874
867: 12,572,0
868: 966,542
869: 305,163,882
870: 236,676,541,1044,644
871: 605,887,20
872: 890,894,378
873: 32,722,668
874: 545,866
875: 426,104
876: 913,564,153
877: 856,1027,374,128,587
878: 27
879: 256,201,1028,754,382
880: 226,826,377,977,939,497
881: 187,922,63
882: 163,869
883: 810,21,1034
884: 832,777,79,449,604,277,683
885: 124,1047,204,486,294
886: 907
887: 871,422,164,777
888: 84,619,893,678,487
889: 93,453,584,783,1003
890: 918,75,872,894
891: 997
892: 560,630
893: 173,368,712,487,888
894: 322,378,872,890,75,255
1053: 28,552,719
1073: 1088,1052,803
897: 54,835,1090,109,1075
898: 50,483,124,1047,294,641
899: 133
900: 
901: 956,983,827,285
902: 720,782,654
903: 366
904: 612,619
905: 313,211,34
1044: 72,870,541
907: 886
908: 714,577,1000,302,945,929
909: 118,803
910: 911,924,1086
911: 910
912: 473,357,248
913: 876,799,153,321
914: 449,965,421,648,569
1071: 999,1093,336
1040: 1083,593,100,378
917: 1009,323,1043,384
918: 890,75,1084,708
1072: 579,940,635,989
920: 
921: 431,670,537
922: 187,881,9,306,63
923: 1066
924: 910,674,1086,978
925: 411,750,547,265,463
926: 1041,746,215,767
927: 339,690,735,90
928: 706
929: 945,95,908,1000,1026
930: 633,1070,801
931: 224,210,225,232,424
932: 462,402,392,217
933: 798,31
934: 440,960,475
935: 310,860,3,395
936: 820,39,842,414,249
937: 513,978,236,674,229
938: 610,792,329
939: 497,1005,377,880
940: 665,635,1072
941: 416,420,21,1034
942: 377,1023,145,977
1039: 641,281,488,174,154
944: 477,87,743
945: 958,929,95,908,1000,302,721
946: 1045,790
947: 111,955,450
948: 62,24,348
949: 341,1022,283,831,272
950: 651,998,387,635
951: 304
952: 331,216,691,11,200
953: 560,1010,813,630
954: 374,128,452
955: 111,947,450,753
956: 983,901,827
957: 121,401,594,962,286,407
958: 945,95,721,560,278,1010
959: 476,23,851,328,129
960: 495,475,934
961: 507,758,346
962: 594,68,286,957
963: 65,828,410
964: 145,977,264,460,826
965: 449,604,914,1033,469,421
966: 868,199
967: 647,1025,462,402,707
968: 419,728
969: 533,656,488,154,807
970: 116,326,381
971: 1035,243,823,1033,469
972: 275,558,511
973: 289,330,245,675,682
974: 28,552
975: 244,1036
976: 
977: 964,942,377,880,826
978: 513,937,674,924
1042: 175,776,437
980: 657,205,273,701,1001
981: 
982: 1099,565,477,87
983: 956,901,29,216
984: 119,184,780
985: 303,337,740
986: 52,364,458,740,696
987: 125,170,478
988: 800,703
989: 635,1072
990: 351,1032
991: 500,824,1048
992: 295,388,502
993: 369,516,444,490,451
994: 59,1030,179,738
995: 10,671,55
996: 269,414,842,123,91,46
997: 891
998: 219,950,387
999: 405,120,1093,1071
1000: 908,577,571,1026,945,929
1001: 371,701,205,980
1002: 667,533,417,415
1003: 235,160,104,453,889
1004: 1016,365,519
1005: 939,497,62,254
1006: 310,860,514,1099
1007: 227,150,246,632
1008: 435,673,74,288
1009: 917,24,119,384,220
1010: 560,953,278,271,958,95
1011: 188,788,1057,518
1012: 811,418,318,35
1013: 751,61,291,301,818
1014: 532,147,534
1015: 
1016: 1004,428,376,491,517
1017: 130,450,753,37,391
1018: 67,634,1046,234,516,759
1019: 82,447,580
1020: 194,29,569,376,11
1021: 307,52,458,503,624
1022: 308,949,341,272,190,412
1023: 724,590,942,145
1024: 173,368,313,34
1025: 647,850,967,79,707
1026: 247,271,571,1000,929,95
1027: 877,587,610,792
1028: 201,570,838,106,879
1029: 213,706,495
1030: 69,994,738,854
1031: 233,1064,589
1032: 556,351,581,990,829,296
1033: 823,164,971,604,965,469
1034: 810,21,883,941,416,314
1035: 971,243,365,469
1089: 532
1090: 54,897,312,459
1091: 576
1099: 982,310,1006
