0: 797,76,867,83
325: 1078,102,490,375
326: 744,116,970
327: 363,760,219
328: 129,1045,959,476
329: 268,229,789
330: 973,114,117
331: 1026,952,216,11,983
332: 1081
333: 555,1030,317,1019,1038,408
334: 652
335: 1060,741,734
336: 987,170,1031,120,1071,125
337: 303,985,740,639,158,696
338: 534,1040,1082
339: 927
340: 134
341: 949,554,831,32,283
342: 144,1014,178
343: 1036,1027,644,910
344: 686,848,840,694,847
345: 372,588
346: 559,758,961,578
347: 780,447
348: 948,939,377
349: 212,1012
350: 478,113,551,43,565
351: 550,581,990,556
352: 320,745,373,1
353: 742,1039,718,515
1063: 718,593,183
355: 593,183,50,641
356: 367,300
357: 612,248,912,1042
358: 250,687,324
359: 783,889,748,1003,434,93
360: 688,221,1067,107,49
361: 55,745,373,298
362: 81,622,18
363: 327
364: 52,986,844,307
365: 143,549,923,519,1066,971,243,1016
366: 601,903,470
367: 356,746,500
368: 173,893
369: 516,234
370: 580,1009,82,875,426
371: 531,379,205,701,980
372: 345,405,588
373: 745,361,352,70
374: 954,128,600
375: 492,490,102,1061,325
376: 194,216,569,491,517,11
377: 939,942,348,977,880
378: 100,241,1083,762,872
379: 531,371,205,171,430
380: 291,1076,89
381: 116,970
382: 879,754,256
1077: 35,233,741
384: 220,281,323,399,486
1074: 775
386: 732,592
387: 998,950
388: 19,774,992,193
1066: 976,934,440,243,143,365,923,1035
390: 704
391: 37,130,446
392: 932,715
393: 855,847,840
394: 85,953,813,78
395: 425,310,935,257,22
396: 1064,270,1012
397: 301,685,528
398: 866,510
399: 885,486,943,384
400: 1080,252,51
401: 74,206,944,286,477
402: 932,462,1022,967
403: 1037,14,1070,474
404: 824,695,311
405: 999,120,588,372
1075: 109,694,686
407: 121,957,851,594,853
408: 580,1009,333,179,317,1038
409: 611,661,279
410: 439,828,655,809,2,729
411: 561,925,463,280
412: 990,190,583
413: 512,600
414: 269,996,842,936,249
415: 419,968,1005,420,807
416: 941,883,142,314
417: 536,667,1005
418: 35,811,312
419: 415,728,801,21
420: 1005,415,941,21
421: 469,569,971,519,1016,491
422: 823,887,607,755,605,871
423: 180,543
424: 225,770,931,210
425: 693,626,395,22
426: 875,104,1038,370,1009,783
427: 452,292
428: 1016,172,1000,772
429: 64,80,46
430: 171,573,379,717
431: 501,837,921,633
1084: 918,1040,708
433: 673,638,284,128,856
434: 568,359,748,93
435: 7,288,856,101
436: 791,692,41
437: 263,802,781,175,776
438: 487,84,137
439: 828,410,809,1025
440: 475,1033,934,1066,164,243
441: 59,67,13,861,994
442: 737
443: 814,620
444: 492,993
445: 720,171
446: 548,391
447: 347
448: 812,598,681
449: 777,884,914,648,683
450: 130,955,753
451: 516,498,490,993
452: 427
453: 86,584,889,235,204,659
454: 249,820,687
455: 
456: 
457: 195,596,481,707
458: 52,986,696,99,1015
459: 261,811,312,260,54
460: 717,839,264
461: 794
462: 932,402,217,664,647
463: 411,925,265,841,631
1067: 30,360,221
465: 105
466: 127,1057,133,218
467: 806,855,847,848
1079: 186,476
469: 914,421,604,971,965,519
470: 493,654,366,601
471: 711,44,724,145
472: 798
473: 623,1011,562,912,730
474: 501,403,1037
475: 440,1033,960,934
476: 959,1079,186,328
477: 779,565,87,1044,401,944
478: 350,551,987,125,485
479: 498,525,689
480: 159,632,131,227,1030
481: 967,707,1022,457
482: 705,1076
483: 297,546,1043,259,124
484: 663
485: 514,125,478
486: 885,399,659,204,323,258,384
487: 438,893,84,888
488: 174,316,154
489: 672,287
490: 375,993,325,451
491: 1016,421,569,376,517
492: 444,375,77
493: 470,33,770,601
494: 
495: 706,928
1069: 766
497: 254,62,553,684
498: 1078,479,451,689
499: 45
500: 367,746
501: 431,633,474
502: 193,992
503: 624,1015,52,876
504: 653
505: 762,643,795,616,649
506: 745,509
507: 961,559,92
508: 318,1060,741,521
509: 262,506,44
510: 16,398,518,1028
511: 972,275,562,623
512: 413,600,610
513: 978,1024
514: 485,982,1044
515: 353,193,1034
516: 240,451,369,234
517: 11,172,491,376
518: 1028,510
519: 365,971,469,421,1016
520: 666,1062
521: 318,508
522: 525,311,586,132,227,159
523: 723,103,1049
524: 102,1078
525: 311,586,522,479,689
526: 670,867,548
527: 535,169,1012
528: 161,752,189,685,397
529: 1054,618,1041,1007
530: 155,666,185
531: 371,379,699,713
532: 47,147,534
533: 126,1002,536
534: 338,1040,532
535: 527,982,860
536: 417,533,1002
537: 728,801
538: 142,723,114,574
539: 
540: 137,825,768
541: 72,743,22,1036
542: 873,868,722,196
543: 975,244,180,423
544: 
545: 570,736,821
546: 483,297,613,795,165
547: 750,772,925
548: 446,572,526
549: 765,365,923,1035,1000
550: 351,581,308,668
551: 350,478,615,987,170,43
552: 28,974,1021,1053,321
553: 628,684,497
554: 831,715,797,341
555: 333,1030,1046,1019
556: 351,990,296,829
557: 805,652,926,215
558: 599,151,972
559: 346,507,92
560: 95,278,858
561: 411,925,750,714,908
562: 912,511,473,623
563: 163,732
564: 739,876,153
565: 477,779,350,113,1044
566: 698,324
567: 710,719,1018
568: 595,434,748
569: 914,421,491,648,194,376
570: 545,736,838,821
571: 1055,200,577,908,271,929
572: 37,865,548
573: 171,430,839
574: 114,538,723
575: 822,155
576: 
577: 750,772,172,1055,571
578: 187,346
579: 207,1072
580: 408,370,1009,179,82,738
581: 351,550,668,140
582: 83,837
583: 66,1032,596,412
584: 86,453,93,700
585: 315,81
586: 525,522,159,309,5
587: 610,792,877
588: 405,120,372,345,1031
589: 233,1064
590: 724
591: 85,276,988
592: 140,386
593: 355,183,100,267,1063
594: 962,68,23,407,957
595: 568,45
596: 195,457,583,1032
597: 181,620,302,814,721
598: 1028,681,448
599: 151,558,214
600: 413,512,374
601: 366,470,493,770
602: 737,771,603
603: 602,771
604: 823,887,965,777,469,914
605: 871,607,422
606: 1073,158,99
607: 157,755,224,605,422
608: 192
609: 794
610: 587,938,512
611: 409,279
612: 357,248,1024,904,1042,874
613: 700,165,546
614: 110,1049,1037
615: 1006,170,43,177,551
616: 795,165,643,60,505
1055: 571,200,172,577,42
618: 1041,529,1007
619: 84,888,678,1001
620: 597,443
621: 683,764,1020,277,252
622: 362,94,854,18
623: 473,1011,511,275,562
624: 503,307,52,756
625: 692,1047
626: 425,22
627: 7,288,74,206,72
628: 553,684,228,1023,656
629: 290,653
630: 813,892
631: 280,778,463
632: 480,8,227
633: 930,431,501
634: 861,234,759,240,67,5
635: 989,665,950,940,1072
636: 676,870
637: 208
638: 433,673,853,121,284,669
639: 303,337,158,1073
640: 199,679,751
641: 50,898,294,355,154
642: 203,727
643: 863,616,221,505
644: 674,910,343,1036,236,870
645: 806
646: 655,1032,809
647: 664,462,967,850
648: 683,764,449,914,569,194
649: 297,795,762,505,1083
650: 749
651: 665,950,219
652: 805,557,334
653: 504,290,629
654: 470,902,817
655: 646,1032,809,2,410
656: 969,628,968
657: 88,273,1,980,660,205
658: 776,769,25
659: 885,486,86,453,204,1043
660: 711,320,1,88,657
661: 279,409,71
662: 
663: 192,732,484
664: 647,217,20,462
665: 651,940,635
666: 155,530,725,520
667: 231,969,417,1005,807
668: 1017,550,581
669: 284,853,638
670: 526,921,837
671: 10,298,995,55
672: 489,747
673: 433,638,121,288
674: 644,924,236,978,937
675: 773,900,245,979
676: 236,636,268,229
677: 213,256,786,106
678: 712,888,619,1001
679: 199,640,162,751,61
680: 79,862,707,146,1080
681: 598,448,812
682: 289,973
683: 648,764,621,449,884,277
684: 553,628,228,62,497
685: 301,397,148,528
686: 848,344,694,1075
687: 250,358,454,324
688: 360,221,49
689: 240,479,498,525
690: 735,238,733,927
691: 247,271,200,1026,952,727
692: 436,41,625,1047
693: 425,3,935,180
694: 897,1075,686,344
695: 824,404,132,282,311
696: 158,99,740,337,986,458
697: 287
698: 324,566
699: 713,531,720,768
700: 1043,86,584,613
701: 211,980,371,713
702: 
703: 71,800,135,726,276,988
704: 390,1004,1035
705: 482,196,873
706: 213,495,928
707: 481,680,195,457
708: 19,774,890,1084,75
709: 70,273
710: 567,58,1018,798
711: 471,660,88,145,264
712: 678,893,888
713: 699,825,701,531
714: 302,945,908,561,814
715: 554,831,392
716: 775
717: 460,88,264,430
718: 1063,322,267,1039,742,353
719: 933,567,1053,28
720: 902,445,699,768
721: 958,278,302,181,597
722: 283,1017,76,542,873
723: 142,538,103,574,523
724: 590,471,44
725: 822,666,168
726: 1056,71,703,135
727: 203,642,1026,247,691,731
728: 537,801,419
729: 2,410
730: 139,473,1011,899
731: 858,953,247,203,727
732: 386,663,563
733: 162,690,61,90
734: 335,741
735: 690,1065,238,785,927
736: 545,570,838,786,106
737: 602,442
738: 179,69,994,580
739: 790,564,946
740: 985,337,986,696
741: 335,1060,734,1077,508
742: 353,718,1002
743: 257,22,206,944,72,541
744: 116,326,785
745: 373,361,352,506
746: 367,500
747: 672
748: 359,783,1003,568,434
749: 650,239
750: 577,772,547,561,925
751: 818,61,679,640
752: 528
753: 450,955
754: 879,382,201,25
755: 157,607,1033,422,823
756: 307,624
757: 246,293,1046
758: 961,346
759: 861,234,634,57
760: 105,327
761: 296,829
762: 872,505,649,378
763: 
764: 648,683,621,1020,194,29
765: 549,1016,1000
766: 1069
767: 1048,1054,246
768: 782,699,540,720
769: 33,225,253,658
770: 33,225,493,601,424
771: 602,603
772: 577,750,547,428,1000
773: 675,1034,900
774: 19,388,708,75
775: 716,1074
776: 175,437,658
777: 449,884,871,887,604,832
778: 841,631
779: 286,477,565,113,962
780: 347,184
781: 266,437,802,138
782: 242,768,817,902
783: 359,748,1038,1003,1009,426
784: 20
785: 735,1065,744
786: 736,106,677
787: 
788: 188,127,1057
789: 229,329
790: 739,822,168,946,1061
791: 436,45,796
792: 587,938,877
793: 111
794: 461,609
795: 616,165,297,546,649,505
796: 791
797: 0,76,554,283
798: 472,710
799: 118,913
800: 703,135,203,276
801: 537,728,419,930
802: 263,266,437,781,137
803: 843,909
804: 
805: 652,557,1048
806: 467,855,6,645
807: 1005,667,969,968,415
1062: 209,520
809: 1025,655,646,439,410
810: 103,314,1049,1070,14
811: 261,459,312,35,318,418
812: 448,681
813: 630,78,394
814: 443,280,302,714,597
815: 312,835
816: 129,1045,974,166
817: 242,782,654
818: 751,61,301
819: 31,292
820: 39,250,454
821: 138,1001,545,570
822: 575,725,790,168
823: 422,887,604,755,1033,965,164
824: 991,695,404
825: 713,540
826: 226,964,977
827: 285,956,901,134
828: 439,410,963
829: 296,761,990,556
1058: 208
831: 554,715,949,341,272
832: 777,884
1057: 466,127,218,188,788,306
834: 844
835: 897,815,214,151,109
836: 
837: 431,921,670,582
838: 570,736,879,106
839: 460,573
840: 393,847,344
841: 778,265,463
842: 123,936,414,996
843: 803,1052
844: 834,307,364
1076: 291,482,89,380
1056: 285,726,135
847: 393,855,840,848,344,467
848: 686,344,847,467
849: 864,10
850: 967,647,79
851: 959,23,853,407
1065: 735,238,785
853: 851,121,407,669,638
854: 94,622
855: 393,847,6,806,467
856: 877,435,433,128
1054: 767,112,1041,529
858: 953,731,95,247,560
859: 1036,191,1027
860: 3,935,535,310,982
861: 634,759,67,441,994
862: 79,680,277,1080,252
863: 643,60
864: 849
865: 37,572
866: 398,1042,874
867: 526,0
868: 542,966,1013
869: 305,163,882
870: 236,636,1036,644
871: 605,422,887,777
872: 762,378,241,890,894
873: 542,722,1017,196,705
874: 612,1042,866
875: 426,104,370,82
876: 913,503,1015,564,153
877: 856,101,587,792
878: 27
879: 382,754,106,838,201,256
880: 226,977,377
881: 187,922,63
882: 163,869
883: 21,941,416,314
884: 449,777,832,277,683
885: 399,486,659,1043,124
886: 907
887: 422,823,604,871,777
888: 84,619,893,712,678,487
889: 359,104,453,93,235
890: 75,872,894,708
891: 997
892: 630
893: 173,368,712,487,888
894: 255,872,241,890,75
1053: 321,1021,28,552,719
1073: 606,639,158
897: 54,835,694,109
898: 50,641,259,124,294
899: 127,1011,133,139,730
900: 675,773,1034,979
901: 956,983,827,285
902: 720,782,654
903: 366
904: 612,1024
905: 34,313
906: 228
907: 886
908: 714,945,561,571
909: 118,803
910: 644,343,1027,911
911: 1027,910
912: 562,473,357,248
913: 876,799,153
914: 469,569,604,449,648
1071: 999,120,336
916: 233
917: 119
918: 49,1082,1084,1040
1072: 579,940,635,989
920: 
921: 670,431,837
922: 306,63,9,187,881
923: 143,549,365,1035,976,1066,243
924: 674,978
925: 411,561,463,547,265,750
926: 48,557
927: 339,690,735,90
928: 495,706,960
929: 95,271,571,945,958
930: 633,801,122
931: 224,210,225,232,424
932: 462,402,392
933: 719
934: 976,1066,1029,960,440,475,1033
935: 3,860,310,693,395
936: 39,842,414,249
937: 978,236,674,229
938: 610,792
939: 377,348,948,62
940: 665,635,1072
941: 416,420,883
942: 977,377
943: 399
944: 206,401,477,87,743,257
945: 302,714,908,929,958
946: 790,739,77
947: 111,955
948: 62,348,939
949: 308,341,152,831,272,190
950: 651,998,387,635
951: 304,1029,1004
952: 1026,331,11,200,691
953: 858,731,394
954: 374,128
955: 450,111,947,753
956: 983,901,1020,29,827
957: 121,407,594,286,74
958: 721,278,945,95,929
959: 851,23,476,328,129
960: 928,475,934,1029
961: 507,758,346
962: 594,68,1008,113,286,779
963: 65,828
964: 145,264,977,826
965: 971,164,243,823,604,469
966: 1037,868
967: 481,850,402,647,1022
968: 656,969,807,415
969: 656,667,968,807
970: 116,326,381
971: 965,243,365,519,469,421
972: 275,558,511
973: 289,330,682
974: 28,552,816,1045
975: 244,543,3,180
976: 934,1066,1029,1004,923,1035
977: 964,942,377,880,826
978: 513,937,674,924
979: 900,675
980: 701,273,657,371,205
981: 
982: 87,310,1044,514,535,860
983: 956,901,216,29,331
984: 24,184,119
985: 303,337,740
986: 52,364,458,740,696
987: 336,170,1031,125,478,551
988: 1010,71,703,276,591
989: 635,1072
990: 412,351,556,829
991: 824,282
992: 1014,295,388,502,193
993: 444,490,451
994: 69,861,59,441,179,738
995: 10,671,55
996: 269,414,842,123,91,46
997: 891
998: 219,950,387
999: 405,120,1071
1000: 1016,428,549,765,772
1001: 138,821,678,619
1002: 533,536,742
1003: 1038,359,783,748
1004: 976,1029,951,704,1035
1005: 420,807,667,417,415
1006: 615,170,1031,177
1007: 618,529,1059
1008: 43,186,113,962,68
1009: 408,370,580,1038,783,426
1010: 988,56,71
1011: 473,623,80,730,899
1012: 169,349,1064,396,527
1013: 196,868,199
1014: 992,295,147,144,342
1015: 503,52,458,876
1016: 428,491,1000,765,365,519,421
1017: 32,722,283,873,668
1018: 58,77,710,567
1019: 59,179,317,131,13,555,333,1030
1020: 764,621,29,252,956
1021: 118,1053,321,552
1022: 402,481,967
1023: 316,628,228
1024: 612,248,513,904
1025: 809,299,439
1026: 331,952,200,691,727
1027: 191,343,1036,859,910,911
1028: 518,598,510,16
1029: 976,934,1004,960,951
1030: 555,333,131,480,1019
1031: 336,987,170,120,588,1006
1032: 583,655,66,646,195,596
1033: 440,475,755,934,823,164,243
1034: 773,515,900
1035: 549,923,976,1066,1004,704
1036: 343,859,541,1027,870,644
1037: 403,14,474,966,614
1038: 1003,333,408,1009,783,426
1039: 322,255,718,353
1040: 338,534,918,1082,1084
1041: 618,112,1054,529
1042: 139,612,357,874,866
1043: 700,86,885,659,483,124
1044: 87,982,514,477,565
1045: 328,129,816,974
1046: 246,293,757,555
1047: 692,625,60
1048: 767,805,36
1049: 810,14,523,614
1052: 843
1082: 107,918,338,1040
