0: 867,1005,76
361: 745,352,44,1008,298,671
362: 18,506,262,509
363: 327,881,187,219
364: 52
365: 923
366: 753,1022
367: 356
368: 173,938,1044,789,893
369: 516,993,57,759
370: 875,323
371: 205,531,1,980
372: 345,405
373: 1019,1001,352,44
374: 954,128,877,587,600
375: 1018
376: 491,11,519,29
377: 948,977,942,939
378: 894,241
1116: 894,1100,75,255
380: 1117,397
381: 116,339,970
382: 256,495
1077: 1060,741,508
384: 917,258,780,119
1074: 775
386: 1115,732
1033: 707,850,79,277,680
388: 19,1128,774,1002
1066: 440,243,923
390: 704
391: 572,446
392: 554,402,1025,715
393: 847,54,260
394: 813,1126,247,85,858,1016,78
395: 425,310,935,257
396: 1064,270
397: 380
398: 874,545,866
399: 885,294,174,281
400: 299,621
401: 286,957,74
402: 1025,392,967,715
403: 14,1070,1049,966,474,614
404: 824,524,1113,695,1092
405: 999,120,372
1075: 109,848
407: 121,957,851,594,853
1110: 443,1104
409: 1026,1004,703
410: 828,729,963
411: 561,750,925
412: 351,550,308,190
413: 587,600,512,198,427
1032: 523,142,103,574,538
415: 122,968,419,420,533
416: 941,126
417: 667
418: 975,1111,312,233,35
419: 807,415,968
420: 415,122,941
421: 604,965,469
422: 871,605,607,164,823,887
423: 3,815
424: 217,664
425: 395,191,693,859,22
426: 179
427: 198,452,413,600
428: 549,172,517
429: 275
430: 111,839,1023,826
431: 921,537,801,930
1084: 1082,708,918,147
1030: 69,38,222,81,622
434: 1046,700,41,93,584
435: 288,627,7,1045
436: 791,41,1118,595
437: 137,438,802,781
438: 137,437,1024,540
439: 828,809,299,51,1004
440: 1066,243,475,934,755
441: 13,309
442: 737
443: 1110,814,1104,620
444: 472
445: 720,205
446: 287,391,526
447: 875
448: 812,598,681
449: 683,648
450: 947,747,130
451: 1122,993
452: 954,427,600
453: 889,1003,160,1047,546,86
454: 687,566,249,936
455: 
456: 
457: 831,481,272,195
458: 1041,624,1021
459: 318,35
460: 964,264,711,145
461: 794,1011,1000,841
462: 37,903,932
463: 547,704
1067: 30,360,107
465: 105,760
466: 218,80,269,91,127,133
467: 1012,645,39,820
1079: 186,476
469: 965,971,421
470: 793,654,955,753,601
1130: 1098,246,215,8
472: 864,444,798
473: 357,248
474: 966,1049,633,403,1070
475: 960,15,157,755,440
476: 1079,186,328,959,23
477: 779,565,982,944,87
478: 485,987,125
479: 1092,498,525,689
480: 13
481: 457,967,707
482: 140
483: 50,124,165,259
484: 663
485: 478,125,230,514
486: 204,885
487: 173,893,825,1024,888
488: 228,316,641
489: 1037,497,287
490: 1122,1124,77
491: 376,11,952,216
1091: 576
493: 817,33,253,770,601
1087: 1090
495: 960,382
1069: 766,1102,1107
497: 747,130,1037,489
498: 1101,1078,479
499: 1121,45,1118
500: 1085,991,746
501: 837,633,868,83
502: 193,27
503: 155,624,1041,575,822
1112: 164,823,243,971
505: 616,643,762,688
506: 18,362,745,509,1019
507: 961,920,559,92
508: 521,1060,1077
509: 590,506,362,262
510: 788,139
511: 910,599,972,623
512: 413,587
513: 1035,229,937,978,612
514: 527,535,230,485
515: 774,255,322,353
516: 369,234,759
517: 952,428,172
518: 788
519: 376
520: 
521: 508
522: 586,132,227,632,159
523: 238,1032,103,110
524: 824,404,725,1078
525: 586,132,311,479,689
526: 670,287,446
527: 535,514,169,349
528: 161,1068
529: 
530: 155,575,666
531: 701,1,713,371
1115: 386,192,296,732,663
533: 969,154,415
534: 147,338,1082
535: 527,514,230,349
536: 667,126
537: 801,728,697,921,431
538: 114,574,142,1032
1047: 160,235,104,453,889
540: 699,137,438
541: 236
542: 83,868,640
1092: 311,479,404,695
544: 
545: 874,398,736,786
546: 86,453,1003,165,659
547: 463,925,772,750
548: 12,572,37
549: 772,172,428
550: 351,412,581,308,1034
551: 350,43,615,113
552: 28,974,1053
553: 684,228,316,656
554: 392,12,283,797
555: 757
556: 140,592,581
557: 
558: 151,972,64
559: 346,578,507,92
560: 953,95,892,958,630
561: 411,750,1055,577
562: 644,674,1125,924,1029
563: 163,732,663
564: 739,1021,153,790
565: 477,779,350,982
566: 687,454,698,324
567: 719,710,946
568: 45
569: 29,194
570: 201,776
1117: 89,702,380
572: 391,37,548
573: 902,839,111,793
574: 114,538,1032,1065
575: 822,666,503,530
576: 1091
577: 908,1055,561
578: 559,105
579: 207,1072,989
580: 854,994,738
581: 351,550,556
1036: 249,936
583: 646,596,146,2
584: 1095,613,700,434
585: 315,57,222,81
586: 525,5,522,132,159
587: 413,600,512,374,877
1124: 710,58,490,77
589: 734,741
590: 509,262,724,1009
591: 85
592: 140,556
593: 100,183,231
594: 962,68,851,23,407,957
595: 45,436,41,1123
596: 190,195,146,583
597: 1010,721,814,620,181
598: 681,448
599: 214,511,972
600: 413,587,452,374,427
601: 770,470,817,493
602: 737,771,603
603: 602,771
604: 914,421,965,887
605: 422,871,607,210
606: 1073,1088,158
607: 224,422,605,823
608: 829,761,192,296
609: 794
610: 792,1027
611: 1026,65,340
612: 712,678,229,513,1035,904
613: 1095,584,700,1003
614: 110,1013,403,14,199
615: 43,177,551
616: 505,795
1055: 772,172,561,750,577
618: 
619: 266,888,84,678,138,904
620: 181,443,814,597
621: 683,648,400
622: 81,1030
623: 275,511,910
624: 503,458,1041,822
625: 863,60
1046: 434,359,889,93
627: 206,288,435,72,7,870
628: 728,656
629: 909,290,653
630: 813,1126,560,953,892
631: 778,280,981
632: 227,522
633: 501,474
634: 759,38,234,1038
635: 1114,1072,1103
1025: 664,402,932,392
637: 208
638: 669,121,673
639: 1109,1088,303,337
640: 199,542
641: 969,488,807
642: 331,727,827,135
643: 60,505,221,688
644: 674,1125,562
645: 806,467,1012
646: 583,146,1080
647: 1028,664
648: 449,621,683
649: 1083,795,762,872
650: 749
651: 665,1114,760
652: 805
653: 290,629
654: 793,470,902,817,1017
1045: 7,268,435,101,856
656: 628,228,553
657: 320,88,711
658: 25,232,201,776,769,1042
659: 165,204,160,546
1118: 45,1121,499,791,436
1031: 180,191,859
662: 1108
663: 484,732,1115,563
664: 1025,217,932,424,647,1028
665: 651,1114,760,940
666: 575,530,725,102
667: 536,417
668: 1034,873,722,32
669: 638,853
670: 526,867,837
671: 298,1008,361
672: 747
673: 121,74,638
674: 644,562,236,937
675: 900,773,682,973,245
676: 229,789,937,236,1044
677: 106,786,879,256,213
678: 712,893,612,1035,888,619,904
1111: 975,418,312,3,815
680: 277,884,79,832,1033
681: 598,448,812
682: 773,675,289,973
683: 621,449,648
684: 553,1040,226,254
685: 
686: 848,39
687: 566,454,358,1120,936,324
688: 762,643,505,221,49
689: 240,479,525,5
1029: 978,562,924
691: 200
692: 886
693: 935,425,191
1104: 981,443,1110
695: 282,1113,404,311,1092
1121: 499,1118
697: 728,537,921
698: 324,566
699: 540,720
700: 434,93,1003,584,613
701: 531,1,211,709
702: 1117,89
703: 726,1056,409,1026
704: 390,463
1026: 611,409,703
706: 928
707: 1033,850,967,481
708: 918,75,1084,147,1128
709: 70,701
710: 946,1124,567
711: 264,657,145,460
712: 678,893,612,229,789
713: 211,905,531
714: 280,981
715: 831,392,402,283
716: 775
717: 839,1023
718: 1063,267,241,894,322
719: 567,1053
720: 445,699,782
721: 302,1010,597
722: 32,76,873,668,1034
1129: 929,945,200,95,271
724: 24,590,1009
725: 524,666,102,1078
726: 1056,703
727: 331,642,731
728: 628,697,537
729: 410
730: 357,866
731: 276,858,1016,727
732: 386,1115,563,663
733: 90,162,751,61
734: 589,335
735: 744,927
736: 106,874,545
737: 602,442
738: 179,994,580
739: 564,1021,822,168
740: 303,337,985
741: 335,1060,1077,589
742: 353,1063
743: 944,206,72
744: 116,326,735
745: 361,44,1008,55,506,1019
746: 500
747: 130,497,672,450
748: 783,359,1119
749: 650,239
750: 411,561,547,925,772,1055
751: 61,162,733
1097: 257,22
753: 366,1022,470,955
754: 201,25
755: 157,475,440,243
756: 844
757: 555,131
758: 9,961,922,346
759: 57,38,634,369,516
760: 105,465,651,665
761: 829,608
762: 688,872,505,795,649
1088: 1109,639,337,158,1073,606
764: 51
1095: 584,613
766: 1102,1069
767: 36,926,215,1098
1108: 1105,662
769: 33,1042,232,658,931
770: 601,493
771: 602,603
772: 549,172,1055,547,750
773: 675,682
774: 515,255,19,388
775: 716,1074
776: 570,201,1042,658
777: 832,871,887
778: 841,794,631,280
779: 113,477,286,565,350
780: 917,384,984,62
781: 802,437,175
782: 137,720
783: 748,1127
1120: 250,358,820,936,687
1027: 610,792,329,938
786: 16,545,677
787: 
788: 510,518
789: 229,676,1044,368,712,893
790: 1061,564,58
791: 436,1118,796
792: 610,1027,101,329
793: 654,470,955,573,902,111
794: 461,989,1011,841,778,609
795: 297,616,762,1083,649
796: 791,886
797: 283,12,554,1005
798: 849,819,864,472
799: 118,1048,909
1034: 668,722,32,308,550
801: 537,431,930
802: 781,266,84,437
803: 843,1048,290,909
1041: 458,503,624
805: 652,334
806: 645,54,6,855,1012
807: 419,969,641
1062: 991,300,1113,824
809: 439,828
810: 14,1070,1039
1106: 844,52,307
812: 448,681,219
813: 630,1126,394,78
814: 443,1010,597,620
815: 3,1111,312,423
816: 
817: 493,1017,654,601
818: 291,61,301
819: 849,292,798,31
820: 250,1120,467
821: 138,904
822: 575,168,503,624,739
823: 1112,164,607,422
824: 524,404,1062,1113
825: 1024,313,173,487,34
826: 1023,430,947
827: 642,135
828: 439,809,410,1004,963
829: 761,296,608
1058: 
831: 457,715,949,272
832: 777,20,680,884
1057: 127,218
1094: 
835: 151,897
1113: 1062,991,824,404,695
837: 501,670
838: 266,138
839: 717,1023,573,111,430
1105: 891,1108
841: 778,794,461,1000
842: 123,848,996
843: 803,1048,1052
844: 756,1106
1109: 639,1088,1052,1073
1056: 726,703
847: 393,54,261,855
848: 842,123,686,1075
849: 819,292,798,864,10
850: 20,79,1028,967,707,1033
851: 959,23,594,853,407
1065: 574
853: 851,407,669
854: 580,347
855: 6,847,54,806
856: 101,128,877,1045
1054: 334,112
858: 276,85,731,1016,394
859: 22,425,191,1031
860: 935
861: 994,69
862: 277
863: 60,625,30
864: 472,26,10,849,798
1123: 595,41
866: 874,357,730,398
867: 670,0
868: 966,501,542,83
869: 305,882,163,189
870: 627,7
871: 422,605,887,777
872: 762,890,649,1100
873: 83,722,668
874: 545,866,398,736
875: 370,447
876: 913,1021,153
877: 374,128,856,587
878: 27,1081
879: 256,106,677
880: 939,977
881: 363,187,63
882: 869,163
1127: 235,783,104
884: 277,680,832,914
885: 399,204,486
886: 692,907,796
887: 164,422,871,777,604
888: 619,84,487,678,893,1024
889: 453,93,1003,235,359,1046,1047
890: 872,918
891: 1105
892: 560,630
893: 712,678,789,173,368,487,888
894: 1116,378,718,241,322
1053: 321,28,552,719
1073: 606,1109,1088,1052,1048
897: 151,1090,835
898: 281,294,50
899: 139,133
900: 675
901: 216,11,983
902: 573,793,654,1017
903: 217,462
904: 821,678,612,1035,619
905: 211,713,34
1044: 329,938,268,789,676,368
907: 886
908: 577,929
909: 629,803,1048,290,799
910: 511,1086,924,623
1122: 490,451
912: 1035,978,248
913: 876
914: 604,884
1071: 999,1093,336
1040: 939,684,226
917: 258,780,384,323
918: 708,75,890,1084
1072: 207,1103,635,989,579
920: 507
921: 431,697,537
922: 306,758,346
923: 1066,365
924: 910,1086,1125,562,1029
925: 1000,547,411,750
926: 215,767
927: 339,735
928: 706
929: 945,200,1129,908
930: 1049,21,801,431
931: 224,210,769,232,225
932: 217,462,664,1025
933: 
934: 960,440
935: 310,860,395,693
936: 249,1036,1120,687,454
937: 229,676,236,674,978,513
938: 329,1044,1027,313,368
939: 880,377,1040,226
940: 665,1103
941: 416,420
942: 145,977,348,377
1039: 103,314,810
944: 743,477,87
945: 929,1129,95,958
946: 710,58,153,567
947: 826,450
948: 348,377,220
949: 308,341,831,272
950: 998
951: 96,304
952: 517,491,216,1020
953: 560,271,247,630,1126
954: 374,128,452
955: 793,470,111,753,1022
956: 194,983
957: 121,407,594,962,286,401
958: 945,560,95
959: 851,23,476,328,129
960: 495,475,934
961: 507,758,346
962: 594,68,113,286,957
963: 65,340,828,410
964: 460,145,977
965: 164,971,604,421,469
966: 868,474,403,199
967: 850,1028,402,481,707
968: 415,122,419
969: 154,641,807,533
970: 116,326,381
971: 1112,965,469
972: 275,64,599,511,558
973: 289,330,245,675,682
974: 28,552
975: 418,1111,244,233
976: 
977: 145,942,964,377,880
978: 1029,937,912,513
1042: 769,201,776,658
980: 88,1,371
981: 1104,631,714,280
982: 1099,477,565,87
983: 194,956,29,11,901
984: 347,62,1043,780
985: 303,740
986: 99
987: 125,170,478
1090: 1087,897
989: 794,1011,1072,579
990: 2,351
991: 1062,300,1113,1085,500
992: 1002,193,144
993: 369,451
994: 861,69,738,580
995: 1008,10,55
996: 269,91,842,123,46
997: 
998: 219,950
999: 405,120,1093,1071
1000: 925,461,841
1001: 320,373,352,88
1002: 992,388,295
1003: 453,889,93,700,613,546,86
1004: 51,439,828,340,409
1005: 0,341,797,76
1006: 275,64,46
1007: 227,282,150,311,132
1008: 995,671,55,361,745
1009: 590,320,724
1010: 302,721,814,597
1011: 794,461,989
1012: 467,54,645,806
1013: 110,614,162,199
1014: 178,193,1081
1015: 
1016: 858,731,247,394
1017: 817,902,242,654
1018: 375,1061
1019: 373,506,745,44
1020: 952
1021: 739,564,458,876,153
1022: 753,366,955
1023: 717,839,826,430
1128: 19,388,708,75
