0: 797,867,83
131: 293,632,480,13,317
132: 282,311,227,522
133: 80,91,899,466
134: 901,285,340,956,827
135: 276,703,203,1056,800
136: 790,739,575,822
137: 540,438,263,802
138: 619,266
139: 866,398,127,788
140: 386,89,1017,592
1060: 335,508,741
142: 538,103,314
143: 976,923,1066,365,765
144: 992,295,147,178
145: 264,964,471,711
146: 646,680,400,51,1032
147: 47,532,144,295,178
148: 90,301,685
149: 101,7,636
150: 215,227
151: 214,599,972,911,1024
152: 
153: 913,564,1018
154: 488
155: 666,530,575
156: 1068,189
157: 607,755,15
158: 803,799,639,606,99
159: 227,522,480,13,441
160: 258,204,235
161: 528,1068
162: 274,614,679,61,733
163: 563,882,869
164: 965,971,243
165: 830,895,60,1043,692,616
166: 129
167: 615
168: 102,822,725,790,1061
169: 349,527
170: 345,588
171: 430,573,379,445
172: 577,750,517
173: 368,313,893
174: 294,281,40,316
175: 253,776,263,437,242
176: 447
177: 186
178: 147,144
179: 408,59,317,580,370
180: 191,423,975,693,626
181: 597,721,278
182: 
183: 231,667,593,488,1063
184: 780,984
185: 530
186: 476,177,43,68
187: 578,881,922
188: 1057,788,518,63
189: 752,1013,156
190: 272,308,949
191: 180,423,626,599,859
192: 663,608
193: 255,388,1002
194: 376,569,648
195: 707,596,583,646
196: 482,291,640,751
197: 495
198: 298
199: 474,868,679,966
200: 691,11,42,1055,271
201: 754
202: 
203: 642,727,953,731,135,800
204: 258,160,235
205: 371,379,980,88,657
206: 74,401,944,743,627
207: 579
208: 637,1058,1048
209: 1062
210: 224,931,424
211: 701,980
212: 230,485,349
213: 677,786,510,16
214: 599,835,151,815,423
215: 632,150,36,557
216: 952,11,983
217: 462,664
218: 9,466,306
219: 1042,998,651,950
220: 281,494,40
221: 360,1040,762,688
222: 57,38
223: 1044,73
224: 15,931,210,232
225: 33,769,770,424,931
226: 880,826
227: 159,522,480,150,132
228: 316,628,906
229: 789,676,329,937
230: 565,125,212,485
231: 667,183,1063,536
232: 25,15,224,931
233: 35,916,741
234: 634,759,240,516,369
235: 204,160,104,453
236: 676,644,674,937
1061: 102,168,375
238: 523,574,723,1065,110
239: 650
240: 689,516,5,234,634
241: 378,100,872,894
242: 782,817,175,253
243: 519,971,365,440,1066,164
244: 975,1036,1012,543,1027
245: 973,1005,416,979,114
246: 1019,555,757,1059,1046
247: 95,271,691,727,858,731
248: 924
249: 936,414
250: 358,820,687
251: 951,96,706,448,812,998,1029
252: 621,764,862
253: 175,242,33,769
254: 497
255: 193,75,322,774
256: 677,106,879,382
257: 743,944,310,395
258: 204,160,323
259: 297,483,124,50,898
260: 261,54
261: 811,459,318,260
262: 509,97
263: 437,802,137,175
264: 145,964,711,88,717,460
265: 547,925,549,1000,841,463
266: 802,781,84,138
267: 894,322,718
268: 329
269: 414,91
270: 396
271: 95,247,929,1055,200,691
272: 190,457,596,412
273: 70,1,709,980,657
274: 162
275: 558,429
276: 703,135,85,800,591
277: 683,884,79
278: 958,721,181,560
279: 56,409,661,611
280: 411,463,1016,631
281: 220,384,943,174,294
282: 132,695
283: 32,722,76,341
284: 669,433,638,128
285: 134,901,340,331,642,1056
286: 477,779,962,957,401
287: 697,489
288: 7,435,673
289: 973,1005,682,1034,4
290: 653,974,504,629,552
291: 196,482,751,818,380
292: 427,819
293: 131,59,757,8,555
294: 174,943,281
295: 144,992,19,388,147
296: 556,761
297: 259,546,483,795
298: 671,361,198
299: 827,51,439,1020
300: 356
301: 685,818,148
302: 714,945,814,721,597
303: 985,337,639
304: 387,1029,1028,96,704,1004,390
305: 869,17
306: 922,218,9,1057
307: 52,364,844,756,624
308: 949,190,351
309: 67,586,522,441
310: 982,860,935,257,395
311: 132,522,586
312: 418,815,811,459,835
313: 173,34,905
314: 103,142
315: 585
316: 40,228,174
317: 13,131,179,580
318: 521,261,811
319: 536
320: 352,1,660,44
321: 909,629,552
322: 75,894,267,255
323: 258,486,384
324: 698,358,687,566
325: 524,102,490,375
326: 744,116,1049,970
327: 363,760
328: 653,974,476,129,816,959
329: 268,229,789
330: 1065,785,1049,574,117
331: 983,952,901,285,642
332: 342
333: 408,748,59,757,1059,1038
334: 112
335: 1060,734,741
336: 987,565,125
337: 303,985,639,696,740
338: 534
339: 927
340: 134,285,1056,726
341: 554,831,283
342: 27,332
343: 541,425,626,910
344: 848,686,840,847,694
345: 588,170
346: 559,758,961,578
347: 780,447
348: 948,939,377
349: 169,535,212,485
350: 478,113,53,779
351: 550,308
352: 320,745,373,1
353: 1023,1002,900
354: 567,719,118,1053,28
355: 593,641
356: 367,300
357: 612,912
358: 250,687,324
359: 426,889,783,370,434
360: 1067,221,688,49
361: 55,745,373,671,298
362: 81,622,18
363: 327,1042
364: 307,986,844
365: 519,243,1066,143
366: 601,903,470
367: 356,500
368: 173,893
369: 516,234
370: 580,179,408,783,359
371: 531,379,205,701,980
372: 588,405
373: 745,361,352,70
374: 954,128,600
375: 492,490,1061,325
376: 194,569,11,491
377: 939,942,348,977,880
378: 100,241,649
379: 531,371,205,171,430
380: 702,397,291,818,89,1013
381: 116,970
382: 879,754,256
383: 786
384: 281,323,486,943
385: 470
386: 140,732,1017,592
387: 950,1029,304,1028
388: 19,774,193,992,295
1066: 440,475,143,976,243,365
390: 1004,1035,304,976,704,923,549
391: 37,130,446
392: 932
393: 855,847,840
394: 78,85,800,1026,813
395: 425,310,935,22,257
396: 270,1064
397: 702,380,818,752,1013
398: 866,139,788
399: 124,486,659
400: 621,680,146,808
401: 74,206,957,286,944
402: 715,932,967
403: 14
404: 824,695
405: 999,372
406: 
407: 121,594,853
408: 179,333,748,783,59,370
409: 661,1020,611,279
410: 2,729,655,809
411: 561,280,463,1016,925,750
412: 990,272,66
413: 512,600
414: 269,996,936,249
415: 420,968,21
416: 979,538,245,114
417: 533,420,807,941
418: 815,312,543,1027,35,811
419: 728,801
420: 415,807,417,21,941
421: 519,971,469
422: 823,871,887,607,755,605
423: 180,191,975,815,543,214,599
424: 225,770,931,210
425: 395,626,22,541,343
426: 104,359
427: 452,292
428: 519
429: 123,109,558,275,64
430: 171,573,379,717
431: 501,837,921,633
432: 
433: 673,638,284,128,856
434: 568,45,889,359,41,93
435: 7,288,856,101
436: 41,613,93,1047,692,895
437: 263,802,781,175,776
438: 84,487,137
439: 1020,299,51,1032,828
440: 896,1066,475,243
441: 13,159,309
442: 1034,737
443: 814,620
444: 492,993
445: 720,171
446: 548,391
447: 176,347
448: 681,598,812,251,706
449: 777,884,914,648
450: 130,955,753
451: 516,498,490,993
452: 427
453: 86,584,104,889,235
454: 820,687
455: 
456: 
457: 707,596,481,272
458: 696,99,52,503,876
459: 261,811,312,54
460: 717,264,964,839
461: 794
462: 932,217,664,647
463: 411,280,925,265,841,631
1067: 360,30
465: 105
466: 133,218
467: 806,855,847,848
468: 
469: 914,965,971,421
470: 493,654,385,366
471: 711,44,724,145
472: 798
473: 623,730,912
474: 199,966
475: 440,1066,960,934,976
476: 186,328,959,23
477: 286,779,944,87
478: 350,565,53
479: 525,689,498
480: 159,227,632,131,13
481: 967,707,457
482: 196,291,668
483: 885,124,259,297,546
484: 663
485: 514,230,212,349
486: 399,323,384
487: 84,888,893,438
488: 154,969,667,183
489: 672,287
490: 375,325,451,993
491: 11,376
492: 444,375,77
493: 470,33,770,601
494: 220
495: 928,1033,197
1069: 766
497: 254,62,553,684
498: 451,689,479
499: 1038,45,1009,595
500: 48,367,746
501: 431,633
502: 1002,773,27,515
503: 624,52,458,876,564
504: 615,629,1045,290,653
505: 795,643,1040,649,762
506: 745,509
507: 961,559,92
508: 741,1060,521
509: 262,506,44
510: 518,213
511: 562,623
512: 413,600,610
513: 978,904
514: 485,53,535,87,982
515: 27,502,675,773,1039
516: 240,451,369,234
517: 1055,571,577,172
518: 510,788,188
519: 971,243,365,421,428
520: 1062
521: 318,508
522: 159,227,132,311,309
523: 238,103,810,723
524: 325,102
525: 479,689
526: 670,867,548
527: 169,535,3,860
528: 161,752,685
529: 1054,1019,618,1046
530: 155,666,185
531: 371,379,699,713
532: 47,147,534
533: 126,417,536,941
534: 338,833,532
535: 349,527,514,982,860
536: 742,1023,231,533,319
537: 728,801
538: 142,416,114,723
539: 
540: 137,825,768
541: 870,343,22,425
542: 705,868
543: 418,815,1027,975,244,423
544: 1048,1041
545: 786,874,866,736
546: 297,830,885,483,795,616
547: 925,265,549,772,765
548: 446,572,526
549: 547,265,1000,923,390,1035,765
550: 351
551: 987,43,113
552: 321,290,974
553: 628,684,497
554: 831,797,341
555: 1019,246,767,8,293,757
556: 296,990
557: 805,36,926,652,215
558: 109,972,1024,275,429
559: 346,507,92
560: 95,958,278,858
561: 411,1016,577,750,714,908
562: 511,623
563: 163,732,1017
564: 876,503,1018,153
565: 230,125,336,478
566: 698,324
567: 354,719,913,617
568: 434,748,783,1038,45
569: 194,376,648
570: 736,838,821
571: 1055,517,908,945,929
572: 37,548,865
573: 171,430,839,763
574: 114,723,238,330
575: 822,155,136
576: 
577: 172,750,561,517,908
578: 187,346
579: 207,989
580: 370,317,179
581: 592,668
582: 83,837
583: 655,195,596,646
584: 86,453,889,41,613
585: 315,81
586: 67,309,5,311
587: 610,792,877
588: 345,372,120,170
589: 1064,916
590: 724,97
591: 988,276,85
592: 581,668,140,386
593: 355,100,1063,718,183
594: 851,23,407
595: 1003,1059,1038,499,1009
596: 195,707,457,272,583
597: 181,620,302,814,721
598: 448,681,1001
599: 214,151,191,423,859,911
600: 413,512,374
601: 366,493,770
602: 737,771,603
603: 602,771
604: 965,823,887,914
605: 607,422,871
606: 639,1015,1052,803,158
607: 157,755,15,605,422
608: 192
609: 794
610: 587,938,512
611: 409,279
612: 357,912,904
613: 41,436,584,895,700
614: 162,690,733
615: 504,1045,98,167
616: 795,643,60,830,165,546
617: 58,567,710
618: 529,1030,637,1041
619: 84,888,678,138
620: 597,443
621: 252,764,400,956,29
622: 362,94,854,18
623: 473,730,562,511
624: 503,52,307,756
625: 1043,692
626: 425,693,180,191,343
627: 743,206,72
628: 553,684,906,228
629: 504,1045,321,1021,290
630: 892,813
631: 778,280,463
632: 215,8,36,480,131
633: 930,431,501
634: 861,234,759,240,5
635: 989,665,940,950
636: 676,149
637: 208,1058,1041,1030,618
638: 433,673,853,669,121,284
639: 606,303,337,158
640: 751,868,679,196
641: 50,355
642: 203,1056,727,331,952,285
643: 616,505,1040,60,863
644: 674,870,236
645: 806
646: 146,195,680,583
647: 664,462,967
648: 194,569,449,683
649: 762,872,795,505,378
650: 239,787,1010
651: 665,219,950
652: 926,805,557
653: 290,328,974,504
654: 470,902,817
655: 583,66,809,2,410
656: 
657: 88,273,1,980,660,205
658: 25,776,769
659: 885,700,86,399
660: 711,320,1,88,657
661: 409,726,71,56,279
662: 1007
663: 192,732,484
664: 647,217,462
665: 651,940,635
666: 155,530,725
667: 231,969,183,488,807
668: 581,592,482
669: 853,284,638
670: 526,921,837
671: 10,298,995,55,361
672: 489,747
673: 433,638,121,288
674: 644,924,236,978,937
675: 773,515,1039
676: 236,636,229
677: 256,213,106,786
678: 712,888,619
679: 199,162,61,640
680: 400,146,646
681: 448,598,812,1001,1042
682: 1039,973,289,1034
683: 277,884,648
684: 553,628,906,62,497
685: 301,148,528
686: 344,848,109,694,64,1011
687: 250,358,454,324
688: 762,360,221,49,918
689: 240,498,479,525
690: 735,614,733,927
691: 200,952,247,271,727
692: 1043,625,1047,436,895,165
693: 975,1036,3,626,180
694: 109,344,686
695: 282,824,404
696: 458,99,740,337
697: 287
698: 324,566
699: 713,531,720,768
700: 885,659,613,86,830,895
701: 211,371,713
702: 380,397,89,1017,1013
703: 276,71,135,1056,726
704: 976,923,934,96,304,1004,390
705: 542,873
706: 951,251,1033,448,928
707: 195,457,596,481
708: 890,75,833,774
709: 70,273
710: 58,617,798
711: 471,660,88,145,264
712: 893,678,888
713: 699,825,701,531
714: 302,908,945,561,1016,814
715: 402,831
716: 1006,1008
717: 460,88,264,430
718: 1063,593,267,742
719: 354,567,28
720: 902,445,699,782,768
721: 958,278,302,945,181,597
722: 32,283,76
723: 574,538,103,238,523
724: 97,590,471,44
725: 822,666,168
726: 661,340,1056,71,703
727: 642,203,952,691,247,731
728: 537,801,419
729: 2,410,1022
730: 473,623,80
731: 858,953,247,203,727
732: 386,1017,663,563
733: 61,90,614,162,690
734: 335,741
735: 690,110,1037,927
736: 106,570,838,874,545
737: 602,442
738: 82,994
739: 790,136,1018,946
740: 696,985,337,986
741: 508,734,335,1060,233
742: 536,1023,718
743: 627,257,944,206,72
744: 116,326,785,1037,1049
745: 373,361,352,506
746: 500
747: 672
748: 408,333,783,1038,568
749: 
750: 577,172,772,925,411,561
751: 640,196,291,818
752: 528,189,397,1013
753: 450,955
754: 382,201,25
755: 157,607,422,823
756: 307,624
757: 293,59,246,555,1059,333
758: 961,346
759: 234,634,57
760: 105,327
761: 296,829,1022
762: 649,872,688,505,1040,221
763: 111,947,573,839
764: 252,621,29
765: 772,143,923,547,549
766: 1069
767: 805,36,8,1019,555
768: 782,699,540,720
769: 33,225,253,658
770: 33,225,493,601,424
771: 602,603
772: 765,547,925,750
773: 900,675,1002,502,515
774: 19,388,708,75,255
775: 1008,1021
776: 175,437,658
777: 449,884,887,832
778: 841,631
779: 286,477,962,350,87
780: 347,184
781: 266,437,802
782: 242,768,817,720,902
783: 408,748,370,1038,568,359
784: 20
785: 1065,330,1037,1049,117,744
786: 545,383,677,213
787: 1010,650
788: 1057,188,127,139,398,518
789: 229,329
790: 739,136,822,168,946
791: 796,1047,93
792: 587,938,877
793: 111
794: 461,609
795: 616,505,297,546,649
796: 791
797: 0,76,554
798: 472,710
799: 803,158,99,909,846
800: 394,203,953,1026,276,135
801: 537,728,419,930
802: 263,266,437,781,137
803: 158,799,606,1052,909
804: 948,24
805: 36,557,767,652
806: 467,855,6,645
807: 420,968,969,667,417
808: 827,51,400
809: 655,410,1032
810: 103,523,14
811: 261,459,35,318,418,312
812: 448,681,1042,998,251,1029
813: 1026,630,78,394
814: 443,302,714,597
815: 418,312,543,1027,423,214,835
816: 129,328,974
817: 242,782,654
818: 301,751,291,380,397
819: 31,292
820: 39,250,454
821: 874,570
822: 575,725,790,136,168
823: 422,887,755,604
824: 991,404,695
825: 713,540
826: 226,964,977
827: 299,808,51,956,134
828: 1032,963,439
829: 761,990,66,2,1022
830: 895,165,885,700,616,546
831: 554,715,949,341
832: 777,884
833: 19,708,534
834: 844
835: 214,815,312,897
836: 
837: 431,921,670,582
838: 106,570,736,879
839: 460,573,763
840: 393,847,344
841: 778,265,1000,463
842: 64,996,936,1011,123
843: 909,1021,1052
844: 834,307,364
845: 
846: 99,799
847: 393,855,840,344,848,467
848: 344,686,847,467,1011
849: 864,10
850: 79
851: 959,23,594
1065: 785,330,1037,238,110
853: 669,121,407,638
854: 94,622
855: 393,847,6,806,467
856: 877,435,433,128
857: 
858: 953,731,95,247,560
859: 910,191,599,911
860: 3,935,527,535,310,982
861: 634,67
862: 79,252
863: 60,1043,643,1040
864: 849
865: 37,572
866: 139,398,874,545
867: 526,0
868: 199,966,542,640
869: 305,163,882
870: 541,644
871: 422,887,605
872: 649,762,241,918
873: 32,705
874: 821,866,736,545
875: 82
876: 564,458,99,503
877: 856,101,587,792
878: 
879: 382,106,838,256
880: 226,977,377
881: 187,922,63
882: 163,869,1010
883: 21
884: 449,777,832,277,683
885: 659,483,700,830,546
886: 907
887: 422,823,871,604,777
888: 84,619,487,712,893,678
889: 359,434,453,584
890: 708,918,75,894
891: 997
892: 630
893: 712,173,368,888,487
894: 75,267,322,241,890
895: 830,165,436,613,692,700
896: 440
897: 54,835
898: 50,124,259
899: 133
900: 773,1023,353,1002
901: 134,285,956,29,983,331
902: 720,782,654
903: 366
904: 513,612
905: 34,313
906: 628,684,228
907: 1007,886
908: 714,945,577,561,1016,571
909: 321,843,803,799
910: 859,343
911: 972,1024,599,151,859
912: 473,612,357
913: 153,118,567
914: 469,604,449
915: 
916: 233,589,1012,1027
917: 119
918: 890,872,688,49
919: 
920: 
921: 670,431,837
922: 306,9,187,881
923: 143,976,704,390,1035,765,549
924: 674,978,248
925: 547,265,772,750,411,463
926: 652,557
927: 339,690,735,90
928: 495,960,1033,951,706
929: 95,271,571,945,958
930: 633,801,122
931: 224,210,225,232,424
932: 462,392,402
933: 
934: 951,96,960,475,976,704
935: 3,860,310,395
936: 842,996,1011,39,414,249
937: 978,236,674,229
938: 610,792
939: 377,348,948,62
940: 665,635
941: 420,417,533
942: 977,377
943: 281,384,294
944: 477,206,401,743,257
945: 302,714,908,571,929,958,721
946: 790,739
947: 111,763,955
948: 804,62,348,939
949: 308,831,190
950: 387,219,998,651,635
951: 934,251,96,706,928,960,1029
952: 216,691,331,642,727
953: 858,731,1026,203,800
954: 374,128
955: 450,111,947,753
956: 621,29,827,134,901
957: 286,401
958: 721,278,945,95,929,560
959: 851,23,328,476,129
960: 928,934,951,475
961: 507,758,346
962: 286,779,113
963: 828,65
964: 145,264,977,460,826
965: 604,164,971,469
966: 199,474,868
967: 481,647,402
968: 415,807,969
969: 667,488,807,968
970: 116,326,381
971: 519,243,965,164,469,421
972: 911,1024,151,558
973: 245,1005,289,682
974: 290,653,328,552,816
975: 244,693,1036,543,180,423
976: 143,704,923,934,1066,475,390
977: 964,942,377,880,826
978: 513,937,674,924
979: 416,245
980: 211,273,657,371,205
981: 
982: 87,310,514,535,860
983: 29,331,216,901
984: 24,184,119
985: 303,337,740
986: 52,364,740
987: 336,120,551
988: 591,71
989: 635,579
990: 412,66,556,829
991: 824
992: 144,295,388
993: 444,490,451
994: 69,738
995: 10,671,55
996: 842,936,123,46,414
997: 891
998: 1042,219,812,251,950,1029
999: 405,1044
1000: 265,549,1035,841
1001: 681,598
1002: 502,193,353,900,773
1003: 595,1059,1046,1038,1009
1004: 390,1035,304,1028,704
1005: 245,973,289,114,4
1006: 716
1007: 662,907
1008: 775,716
1009: 499,1003,595
1010: 787,882,650
1011: 64,842,936,848,686,39
1012: 916,244,1036,1027
1013: 702,380,397,752,189
1014: 117,4,1049
1015: 606,1052
1016: 411,561,280,714,908
1017: 140,386,732,89,702,563
1018: 739,564,153
1019: 246,555,767,529,1054,1046
1020: 439,299,409
1021: 843,775,629,1045
1022: 2,729,829,761
1023: 536,742,353,900
1024: 972,911,151,558
1025: 65
1026: 953,394,800,813
1027: 418,815,543,1012,35,916,244
1028: 387,304,1004
1029: 387,304,812,998,951,251,96
1030: 112,637,618
1031: 
1032: 828,146,809,51,439
1033: 16,495,928,706
1034: 442,682,289,4
1035: 1004,390,923,549,1000
1036: 975,244,693,1012,3
1037: 1065,785,1049,110,735,744
1038: 499,45,1003,595,333,748,783,568
1039: 682,675,515
1040: 505,643,863,221,762
1041: 637,1058,1048,618,544
1042: 219,998,363,681,812
1043: 60,692,625,165,863
1044: 223,999,125
1045: 504,615,629,1021
1046: 1003,1059,529,1019,246
1047: 791,436,93,692
1048: 208,1058,1041,544
1049: 785,330,1037,117,1014,744,326
1052: 606,1015,803,843
1053: 354,28
1054: 529,112,1019
1055: 571,517,42,200,271
1056: 642,285,340,726,703,135
1057: 788,188,127,306
1058: 208,637,1048,1041
1059: 1003,595,1046,246,757,333
1062: 209,520
1063: 718,593,231,183
1064: 396,589
1068: 156,161
